idx	label	count	predict	radiusR	radius_L1	radius_L2	radius_cohen	correct	time
236	4	157178.0	4	0.0	0.677	0.434	0.391	1	0:00:23.675824
237	0	70902.0	-1	0.0	0.0	0.0	0.0	0	0:00:17.809433
238	5	71819.0	-1	0.0	0.0	0.0	0.0	0	0:00:17.858593
239	5	84497.0	-1	0.0	0.0	0.0	0.0	0	0:00:17.913136
240	1	199997.0	1	0.0	1.79	1.9	1.91	1	0:00:28.406171
241	1	189825.0	1	0.0	1.1	0.83	0.811	1	0:00:24.756875
242	8	0	0	0.0	0.0	0.0	0.0	0	0:00:00.021066
243	9	163320.0	9	0.0	0.78	0.471	0.446	1	0:00:24.194371
244	0	198318.0	0	0.0	1.18	1.18	1.18	1	0:00:28.272675
245	3	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020908
246	1	58639.0	-1	0.0	0.0	0.0	0.0	0	0:00:17.836910
247	9	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020657
248	2	196803.0	2	0.0	1.06	1.06	1.06	1	0:00:28.359256
249	2	121496.0	2	0.0	0.393	0.148	0.132	1	0:00:24.216449
250	5	0	7	0.0	0.0	0.0	0.0	0	0:00:00.021070
251	3	113028.0	3	0.0	0.279	0.0938	0.0777	1	0:00:23.866677
252	9	197957.0	9	0.0	1.14	1.15	1.15	1	0:00:28.348111
253	9	187564.0	9	0.0	0.985	0.804	0.762	1	0:00:24.269443
254	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020887
255	0	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020586
256	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020574
257	0	199979.0	0	0.0	1.71	1.77	1.77	1	0:00:28.341760
258	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021143
259	9	130963.0	9	0.0	0.486	0.218	0.195	1	0:00:23.792524
260	8	102362.0	8	0.0	0.0648	0.0125	0.0105	1	0:00:24.360678
261	1	176170.0	1	0.0	0.84	0.629	0.584	1	0:00:24.336360
262	5	105218.0	5	0.0	0.149	0.0351	0.0284	1	0:00:24.260842
263	7	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020887
264	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020590
265	8	199689.0	8	0.0	1.44	1.45	1.45	1	0:00:28.346636
266	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020997
267	4	199434.0	4	0.0	1.36	1.36	1.36	1	0:00:28.319493
268	7	198251.0	7	0.0	1.17	1.17	1.17	1	0:00:28.295720
269	0	129723.0	0	0.0	0.46	0.217	0.186	1	0:00:23.614526
270	2	110366.0	2	0.0	0.25	0.0718	0.0608	1	0:00:23.847839
271	3	98733.0	-1	0.0	0.0	0.0	0.0	0	0:00:17.929755
272	6	199794.0	6	0.0	1.5	1.51	1.51	1	0:00:28.456024
273	3	164541.0	3	0.0	0.799	0.479	0.458	1	0:00:24.230670
274	8	170925.0	8	0.0	0.826	0.554	0.523	1	0:00:24.257224
275	5	102015.0	5	0.0	0.00795	0.0105	0.00829	1	0:00:25.044063
276	0	164308.0	0	0.0	0.768	0.486	0.456	1	0:00:24.154434
277	3	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020898
278	4	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020566
279	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020600
280	9	196604.0	9	0.0	1.05	1.05	1.05	1	0:00:28.294056
281	0	81670.0	-1	0.0	0.0	0.0	0.0	0	0:00:17.804613
282	6	178972.0	6	0.0	0.912	0.65	0.621	1	0:00:24.580739
283	1	195521.0	1	0.0	0.992	0.993	0.994	1	0:00:28.286472
284	0	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020959
285	9	199985.0	9	0.0	1.73	1.8	1.8	1	0:00:28.277919
286	1	172517.0	1	0.0	0.88	0.562	0.541	1	0:00:24.421130
287	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020865
288	7	199032.0	7	0.0	1.27	1.28	1.28	1	0:00:28.251124
289	9	199611.0	9	0.0	1.41	1.42	1.42	1	0:00:28.254219
290	1	199933.0	1	0.0	1.62	1.65	1.65	1	0:00:28.272300
291	2	189867.0	2	0.0	1.04	0.846	0.812	1	0:00:24.577086
292	6	180218.0	6	0.0	0.925	0.668	0.638	1	0:00:24.724199
293	9	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020949
294	3	199935.0	3	0.0	1.62	1.65	1.65	1	0:00:28.345702
295	4	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021105
296	6	159397.0	6	0.0	0.716	0.445	0.411	1	0:00:23.830281
297	0	200000.0	0	0.0	1.82	1.98	1.99	1	0:00:28.353523
298	0	199953.0	0	0.0	1.65	1.69	1.69	1	0:00:28.335357
299	6	181948.0	6	0.0	0.934	0.697	0.663	1	0:00:24.830170
300	6	183185.0	6	0.0	1.02	0.699	0.683	1	0:00:25.040638
301	6	181780.0	6	0.0	0.926	0.697	0.661	1	0:00:24.134527
302	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020886
303	2	77264.0	-1	0.0	0.0	0.0	0.0	0	0:00:17.960571
304	6	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020666
305	1	153647.0	1	0.0	0.691	0.386	0.362	1	0:00:24.492792
306	8	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020890
307	2	162986.0	2	0.0	0.733	0.483	0.443	1	0:00:23.905861
308	1	193204.0	1	0.0	1.44	0.905	0.904	1	0:00:19.639311
309	6	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020772
310	8	183696.0	8	0.0	1.0	0.713	0.691	1	0:00:24.895092
311	6	199995.0	6	0.0	1.78	1.88	1.88	1	0:00:28.280849
312	8	0	0	0.0	0.0	0.0	0.0	0	0:00:00.021240
313	0	169283.0	0	0.0	0.811	0.535	0.505	1	0:00:24.085115
314	4	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020920
315	0	199977.0	0	0.0	1.71	1.76	1.76	1	0:00:28.249885
316	7	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021356
317	7	187565.0	7	0.0	1.08	0.778	0.762	1	0:00:25.202572
318	5	195395.0	5	0.0	0.987	0.987	0.988	1	0:00:28.233188
319	5	87635.0	-1	0.0	0.0	0.0	0.0	0	0:00:17.790113
320	3	177219.0	3	0.0	0.848	0.646	0.597	1	0:00:24.330409
321	5	131447.0	5	0.0	0.498	0.219	0.198	1	0:00:23.875727
322	2	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020886
323	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020549
324	4	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020585
325	1	176402.0	1	0.0	0.885	0.616	0.587	1	0:00:24.401386
326	7	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021122
327	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020609
328	4	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020587
329	6	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020553
330	1	184429.0	1	0.0	1.08	0.714	0.703	1	0:00:25.384343
331	9	199802.0	9	0.0	1.5	1.51	1.51	1	0:00:28.299685
332	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.021370
333	6	199281.0	6	0.0	1.32	1.32	1.32	1	0:00:28.267058
334	6	196418.0	6	0.0	1.04	1.04	1.04	1	0:00:28.264645
335	9	193394.0	9	0.0	1.39	0.912	0.911	1	0:00:19.592593
336	3	187350.0	3	0.0	1.07	0.776	0.757	1	0:00:24.659934
337	8	186384.0	8	0.0	1.01	0.766	0.739	1	0:00:24.312865
338	0	194970.0	0	0.0	1.37	0.973	0.97	1	0:00:19.485550
339	7	113501.0	7	0.0	0.295	0.0941	0.0807	1	0:00:23.880181
340	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.021011
341	6	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020653
342	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020597
343	5	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020569
344	8	198870.0	8	0.0	1.25	1.25	1.25	1	0:00:28.365517
345	5	196332.0	5	0.0	1.03	1.03	1.03	1	0:00:28.341725
346	4	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020913
347	6	138364.0	6	0.0	0.513	0.291	0.246	1	0:00:23.738401
348	8	200000.0	8	0.0	1.82	1.98	1.99	1	0:00:28.336333
349	9	185293.0	9	0.0	1.04	0.737	0.719	1	0:00:25.123675
350	9	174203.0	9	0.0	0.827	0.604	0.56	1	0:00:24.343668
351	1	104519.0	1	0.0	0.0499	0.0295	0.024	1	0:00:24.756585
352	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020930
353	2	200000.0	2	0.0	1.82	1.98	1.99	1	0:00:28.371193
354	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.021109
355	7	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020537
356	3	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020561
357	2	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020578
358	8	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020593
359	0	115292.0	0	0.0	0.3	0.119	0.0921	1	0:00:23.895017
360	9	145979.0	9	0.0	0.623	0.327	0.302	1	0:00:24.221558
361	5	144068.0	5	0.0	0.607	0.309	0.287	1	0:00:24.272187
362	8	199997.0	8	0.0	1.79	1.9	1.91	1	0:00:28.325243
363	1	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021085
364	9	199942.0	9	0.0	1.63	1.66	1.67	1	0:00:28.336504
365	4	75207.0	-1	0.0	0.0	0.0	0.0	0	0:00:17.883306
366	1	127692.0	1	0.0	0.444	0.201	0.173	1	0:00:23.847403
367	3	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020936
368	8	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020611
369	1	149665.0	1	0.0	0.645	0.358	0.33	1	0:00:24.382364
370	4	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020905
371	7	199978.0	7	0.0	1.71	1.76	1.77	1	0:00:28.290356
372	9	192949.0	9	0.0	1.26	0.904	0.896	1	0:00:25.110313
373	4	161042.0	4	0.0	0.692	0.479	0.425	1	0:00:23.649610
374	2	138097.0	2	0.0	0.6	0.258	0.244	1	0:00:24.239986
