idx	label	count	predict	radiusR	radius_L1	radius_L2	radius_cohen	correct	time
2800	56	1217586.0	56	0.517	0.743	0.485	0.484	1	0:17:38.912973
2900	58	561086.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.312866
3000	60	0	62	0.0	0.0	0.0	0.0	0	0:00:00.087311
3100	62	1206416.0	62	0.494	0.632	0.457	0.452	1	0:17:38.533154
3200	64	1243492.0	64	0.637	0.635	0.637	0.637	1	0:17:22.304498
3300	66	0	63	0.0	0.0	0.0	0.0	0	0:00:00.094110
3400	68	0	60	0.0	0.0	0.0	0.0	0	0:00:00.088888
3500	70	1250000.0	70	1.09	0.926	1.09	1.1	1	0:17:22.157628
3600	72	1249998.0	72	1.07	0.924	1.07	1.07	1	0:17:22.140838
3700	74	1223371.0	74	0.521	0.504	0.505	0.505	1	0:17:21.952349
3800	76	1243803.0	76	0.641	0.639	0.641	0.641	1	0:17:21.851874
3900	78	1243864.0	78	0.642	0.64	0.642	0.642	1	0:17:22.176144
4000	80	1250000.0	80	1.09	0.926	1.09	1.1	1	0:17:22.060416
4100	82	1249995.0	82	1.05	0.921	1.05	1.05	1	0:17:22.024359
4200	84	1186575.0	84	0.462	0.556	0.42	0.408	1	0:17:36.710376
4300	86	1236930.0	86	0.575	0.574	0.575	0.575	1	0:17:22.719063
4400	88	875392.0	88	0.194	0.276	0.153	0.13	1	0:17:34.121668
4500	90	1248175.0	90	0.738	0.733	0.738	0.738	1	0:17:21.946232
4600	92	1222450.0	92	0.519	0.722	0.503	0.501	1	0:17:19.700866
4700	94	1250000.0	94	1.09	0.926	1.09	1.1	1	0:17:21.853453
4800	96	1250000.0	96	1.09	0.926	1.09	1.1	1	0:17:22.200006
4900	98	1248101.0	98	0.735	0.731	0.735	0.736	1	0:17:21.595978
5000	100	1250000.0	100	1.09	0.926	1.09	1.1	1	0:17:22.254265
5100	102	1250000.0	102	1.09	0.926	1.09	1.1	1	0:17:21.898249
5200	104	0	342	0.0	0.0	0.0	0.0	0	0:00:00.092440
5300	106	1234827.0	106	0.562	0.56	0.561	0.561	1	0:17:21.700087
5400	108	0	470	0.0	0.0	0.0	0.0	0	0:00:00.093985
5500	110	1249985.0	110	1.01	0.915	1.01	1.01	1	0:17:22.579748
5600	112	1249911.0	112	0.93	0.885	0.93	0.931	1	0:17:21.844373
5700	114	0	113	0.0	0.0	0.0	0.0	0	0:00:00.092884
5800	116	1250000.0	116	1.09	0.926	1.09	1.1	1	0:17:22.380305
5900	118	1244674.0	118	0.654	0.652	0.654	0.654	1	0:17:21.811241
6000	120	0	119	0.0	0.0	0.0	0.0	0	0:00:00.093691
6100	122	1250000.0	122	1.09	0.926	1.09	1.1	1	0:17:22.355901
6200	124	0	123	0.0	0.0	0.0	0.0	0	0:00:00.094111
6300	126	1229223.0	126	0.536	0.529	0.53	0.53	1	0:17:22.313973
6400	128	1250000.0	128	1.09	0.926	1.09	1.1	1	0:17:22.212781
6500	130	1250000.0	130	1.09	0.926	1.09	1.1	1	0:17:21.773696
6600	132	1249999.0	132	1.08	0.925	1.08	1.08	1	0:17:21.770264
6700	134	0	132	0.0	0.0	0.0	0.0	0	0:00:00.094042
6800	136	1250000.0	136	1.09	0.926	1.09	1.1	1	0:17:22.203159
6900	138	1250000.0	138	1.09	0.926	1.09	1.1	1	0:17:21.771734
7000	140	1250000.0	140	1.09	0.926	1.09	1.1	1	0:17:21.809034
7100	142	1249519.0	142	0.831	0.816	0.831	0.831	1	0:17:22.081708
7200	144	1249997.0	144	1.06	0.923	1.06	1.06	1	0:17:21.761168
7300	146	736007.0	146	0.1	0.169	0.0766	0.0552	1	0:17:34.034110
7400	148	1250000.0	148	1.09	0.926	1.09	1.1	1	0:17:22.107676
7500	150	0	360	0.0	0.0	0.0	0.0	0	0:00:00.094136
7600	152	1249216.0	152	0.798	0.789	0.798	0.799	1	0:17:21.843923
7700	154	1249946.0	154	0.956	0.897	0.956	0.957	1	0:17:21.964675
7800	156	1249999.0	156	1.08	0.925	1.08	1.08	1	0:17:21.771407
7900	158	1246852.0	158	0.696	0.693	0.696	0.697	1	0:17:22.101931
8000	160	1250000.0	160	1.09	0.926	1.09	1.1	1	0:17:22.529959
8100	162	1247090.0	162	0.703	0.699	0.703	0.703	1	0:17:21.915901
8200	164	1054448.0	164	0.317	0.388	0.278	0.251	1	0:17:34.464976
8300	166	1250000.0	166	1.09	0.926	1.09	1.1	1	0:17:21.316338
8400	168	0	211	0.0	0.0	0.0	0.0	0	0:00:02.594220
8500	170	0	172	0.0	0.0	0.0	0.0	0	0:00:00.096115
8600	172	1243129.0	172	0.632	0.631	0.632	0.632	1	0:17:21.882629
8700	174	1246474.0	174	0.687	0.685	0.687	0.688	1	0:17:17.668504
8800	176	1176805.0	176	0.452	0.549	0.401	0.39	1	0:17:32.644082
8900	178	1250000.0	178	1.09	0.926	1.09	1.1	1	0:17:17.199674
9000	180	0	243	0.0	0.0	0.0	0.0	0	0:00:00.093155
9100	182	715217.0	182	0.0798	0.154	0.0611	0.0446	1	0:17:30.923662
9200	184	0	188	0.0	0.0	0.0	0.0	0	0:00:00.093340
9300	186	0	192	0.0	0.0	0.0	0.0	0	0:00:00.088832
9400	188	935118.0	188	0.24	0.317	0.188	0.166	1	0:17:30.908286
9500	190	1250000.0	190	1.09	0.926	1.09	1.1	1	0:17:17.543164
9600	192	0	199	0.0	0.0	0.0	0.0	0	0:00:00.093247
9700	194	0	202	0.0	0.0	0.0	0.0	0	0:00:00.088148
9800	196	0	199	0.0	0.0	0.0	0.0	0	0:00:00.086406
9900	198	0	196	0.0	0.0	0.0	0.0	0	0:00:00.085392
10000	200	1249534.0	200	0.833	0.818	0.833	0.833	1	0:17:18.364763
10100	202	1249991.0	202	1.03	0.919	1.03	1.03	1	0:17:18.433985
10200	204	1051189.0	204	0.319	0.409	0.266	0.249	1	0:17:31.628509
10300	206	1250000.0	206	1.09	0.926	1.09	1.1	1	0:17:18.541254
10400	208	1179628.0	208	0.448	0.535	0.41	0.395	1	0:17:32.535631
10500	210	1226073.0	210	0.528	0.515	0.516	0.516	1	0:17:18.257710
10600	212	1016833.0	212	0.293	0.366	0.247	0.222	1	0:17:29.692877
10700	214	1237589.0	214	0.58	0.579	0.58	0.58	1	0:17:17.102676
10800	216	1249705.0	216	0.861	0.841	0.861	0.862	1	0:17:17.943264
10900	218	1250000.0	218	1.09	0.926	1.09	1.1	1	0:17:17.236555
11000	220	1230600.0	220	0.542	0.536	0.537	0.537	1	0:17:18.456023
11100	222	741676.0	222	0.1	0.181	0.0738	0.0582	1	0:17:30.502758
11200	224	0	233	0.0	0.0	0.0	0.0	0	0:00:00.093329
11300	226	1246998.0	226	0.7	0.697	0.7	0.7	1	0:17:18.017589
11400	228	1249999.0	228	1.08	0.925	1.08	1.08	1	0:17:18.622181
11500	230	970416.0	230	0.261	0.341	0.211	0.189	1	0:17:31.738995
11600	232	1249990.0	232	1.03	0.918	1.03	1.03	1	0:17:17.738680
11700	234	1200907.0	234	0.476	0.629	0.443	0.438	1	0:17:34.097630
11800	236	0	234	0.0	0.0	0.0	0.0	0	0:00:00.093230
11900	238	1247529.0	238	0.715	0.712	0.715	0.716	1	0:17:17.898565
12000	240	0	238	0.0	0.0	0.0	0.0	0	0:00:00.093204
12100	242	1249033.0	242	0.784	0.776	0.784	0.784	1	0:17:17.881262
12200	244	1250000.0	244	1.09	0.926	1.09	1.1	1	0:17:17.560183
12300	246	0	251	0.0	0.0	0.0	0.0	0	0:00:00.093212
12400	248	795851.0	248	0.142	0.222	0.106	0.0865	1	0:17:31.729969
12500	250	0	169	0.0	0.0	0.0	0.0	0	0:00:00.093236
12600	252	1248026.0	252	0.732	0.728	0.732	0.733	1	0:17:18.066118
12700	254	1037823.0	254	0.31	0.377	0.264	0.238	1	0:17:29.809089
12800	256	1249998.0	256	1.07	0.924	1.07	1.07	1	0:17:17.374140
12900	258	1226016.0	258	0.525	0.515	0.516	0.516	1	0:17:18.696117
13000	260	1230647.0	260	0.54	0.536	0.537	0.537	1	0:17:17.658956
13100	262	1250000.0	262	1.09	0.926	1.09	1.1	1	0:17:18.355068
13200	264	1117318.0	264	0.383	0.47	0.325	0.311	1	0:17:31.894233
13300	266	950699.0	266	0.244	0.337	0.193	0.176	1	0:17:30.971871
13400	268	1250000.0	268	1.09	0.926	1.09	1.1	1	0:17:18.028665
13500	270	1250000.0	270	1.09	0.926	1.09	1.1	1	0:17:17.938981
13600	272	0	274	0.0	0.0	0.0	0.0	0	0:00:00.093236
13700	274	1250000.0	274	1.09	0.926	1.09	1.1	1	0:17:18.509037
13800	276	1250000.0	276	1.09	0.926	1.09	1.1	1	0:17:17.757441
13900	278	1247659.0	278	0.719	0.716	0.719	0.72	1	0:17:18.256339
14000	280	1242700.0	280	0.627	0.626	0.627	0.627	1	0:17:16.980293
14100	282	1249968.0	282	0.98	0.906	0.98	0.982	1	0:17:18.116697
14200	284	1250000.0	284	1.09	0.926	1.09	1.1	1	0:17:17.978750
14300	286	1250000.0	286	1.09	0.926	1.09	1.1	1	0:17:17.780932
14400	288	1247921.0	288	0.728	0.724	0.728	0.729	1	0:17:18.110762
14500	290	1250000.0	290	1.09	0.926	1.09	1.1	1	0:17:18.116195
14600	292	0	290	0.0	0.0	0.0	0.0	0	0:00:00.093367
14700	294	1244541.0	294	0.652	0.65	0.652	0.652	1	0:17:18.489522
14800	296	1243744.0	296	0.64	0.639	0.64	0.641	1	0:17:18.133954
14900	298	489548.0	-1	0.0	0.0	0.0	0.0	0	0:17:07.363535
15000	300	1250000.0	300	1.09	0.926	1.09	1.1	1	0:17:18.591775
15100	302	701652.0	302	0.0666	0.145	0.0489	0.0377	1	0:17:33.613720
15200	304	0	301	0.0	0.0	0.0	0.0	0	0:00:00.092615
15300	306	1250000.0	306	1.09	0.926	1.09	1.1	1	0:17:18.637039
15400	308	1249620.0	308	0.846	0.829	0.846	0.846	1	0:17:18.272456
15500	310	1250000.0	310	1.09	0.926	1.09	1.1	1	0:17:18.744269
15600	312	0	315	0.0	0.0	0.0	0.0	0	0:00:00.093317
15700	314	1248447.0	314	0.75	0.745	0.75	0.75	1	0:17:18.377596
15800	316	1250000.0	316	1.09	0.926	1.09	1.1	1	0:17:18.505445
15900	318	1213842.0	318	0.509	0.661	0.477	0.472	1	0:17:35.354714
16000	320	1249997.0	320	1.06	0.923	1.06	1.06	1	0:17:17.286329
16100	322	1248776.0	322	0.767	0.761	0.767	0.768	1	0:17:18.503326
16200	324	1250000.0	324	1.09	0.926	1.09	1.1	1	0:17:18.827853
16300	326	1249993.0	326	1.04	0.92	1.04	1.04	1	0:17:18.998003
16400	328	1250000.0	328	1.09	0.926	1.09	1.1	1	0:17:18.030464
16500	330	1185685.0	330	0.452	0.557	0.418	0.406	1	0:17:33.331150
16600	332	0	153	0.0	0.0	0.0	0.0	0	0:00:00.093320
16700	334	1250000.0	334	1.09	0.926	1.09	1.1	1	0:17:18.453976
16800	336	1249752.0	336	0.872	0.849	0.872	0.873	1	0:17:45.294749
16900	338	0	617	0.0	0.0	0.0	0.0	0	0:00:00.093375
17000	340	1250000.0	340	1.09	0.926	1.09	1.1	1	0:17:54.589955
17100	342	0	287	0.0	0.0	0.0	0.0	0	0:00:00.092430
17200	344	1249988.0	344	1.02	0.917	1.02	1.02	1	0:17:52.536984
17300	346	0	344	0.0	0.0	0.0	0.0	0	0:00:00.091906
17400	348	1249440.0	348	0.821	0.808	0.821	0.821	1	0:17:45.552506
17500	350	1250000.0	350	1.09	0.926	1.09	1.1	1	0:17:57.177038
17600	352	1249781.0	352	0.879	0.854	0.879	0.88	1	0:17:40.631084
17700	354	1249988.0	354	1.02	0.917	1.02	1.02	1	0:17:50.597240
17800	356	0	357	0.0	0.0	0.0	0.0	0	0:00:00.093187
17900	358	0	359	0.0	0.0	0.0	0.0	0	0:00:00.088345
18000	360	1249817.0	360	0.89	0.861	0.89	0.891	1	0:17:50.608627
18100	362	1250000.0	362	1.09	0.926	1.09	1.1	1	0:17:56.913929
18200	364	1247805.0	364	0.724	0.72	0.724	0.725	1	0:17:54.272823
18300	366	1187667.0	366	0.456	0.539	0.427	0.41	1	0:18:08.386492
18400	368	1250000.0	368	1.09	0.926	1.09	1.1	1	0:17:42.823936
18500	370	1250000.0	370	1.09	0.926	1.09	1.1	1	0:17:41.506057
18600	372	1229662.0	372	0.538	0.532	0.532	0.532	1	0:17:52.445300
18700	374	0	367	0.0	0.0	0.0	0.0	0	0:00:00.093178
18800	376	1249137.0	376	0.792	0.783	0.792	0.792	1	0:17:56.358821
18900	378	1035287.0	378	0.296	0.385	0.257	0.236	1	0:17:55.403935
19000	380	1249685.0	380	0.857	0.838	0.857	0.858	1	0:17:49.339806
19100	382	1250000.0	382	1.09	0.926	1.09	1.1	1	0:17:47.833129
19200	384	0	283	0.0	0.0	0.0	0.0	0	0:00:00.093135
19300	386	0	101	0.0	0.0	0.0	0.0	0	0:00:00.092781
19400	388	1232127.0	388	0.548	0.544	0.545	0.545	1	0:17:51.041467
19500	390	1249098.0	390	0.789	0.78	0.789	0.789	1	0:17:56.712910
19600	392	0	397	0.0	0.0	0.0	0.0	0	0:00:00.093201
19700	394	0	467	0.0	0.0	0.0	0.0	0	0:00:00.088386
19800	396	1250000.0	396	1.09	0.926	1.09	1.1	1	0:17:51.074712
19900	398	1250000.0	398	1.09	0.926	1.09	1.1	1	0:17:58.879622
20000	400	972446.0	400	0.257	0.339	0.214	0.19	1	0:17:55.390815
20100	402	1049448.0	402	0.314	0.381	0.275	0.247	1	0:18:05.916131
20200	404	1250000.0	404	1.09	0.926	1.09	1.1	1	0:17:52.053374
20300	406	1241681.0	406	0.616	0.614	0.616	0.616	1	0:17:43.502261
20400	408	0	847	0.0	0.0	0.0	0.0	0	0:00:00.093188
20500	410	788656.0	410	0.137	0.214	0.105	0.0827	1	0:18:05.691931
20600	412	1139484.0	412	0.396	0.459	0.362	0.336	1	0:18:01.989320
20700	414	1178154.0	414	0.449	0.529	0.408	0.393	1	0:18:05.894527
20800	416	1249881.0	416	0.914	0.876	0.914	0.915	1	0:17:54.360126
20900	418	0	563	0.0	0.0	0.0	0.0	0	0:00:00.093230
21000	420	1043597.0	420	0.307	0.376	0.272	0.242	1	0:18:06.629359
21100	422	1068583.0	422	0.333	0.405	0.286	0.263	1	0:17:59.284930
21200	424	0	454	0.0	0.0	0.0	0.0	0	0:00:00.093341
21300	426	1250000.0	426	1.09	0.926	1.09	1.1	1	0:17:43.509803
21400	428	1250000.0	428	1.09	0.926	1.09	1.1	1	0:17:51.637294
21500	430	1225786.0	430	0.526	0.514	0.515	0.515	1	0:17:52.324760
21600	432	1250000.0	432	1.09	0.926	1.09	1.1	1	0:17:48.842074
21700	434	555281.0	-1	0.0	0.0	0.0	0.0	0	0:17:46.115554
21800	436	1250000.0	436	1.09	0.926	1.09	1.1	1	0:17:50.074410
21900	438	1069985.0	438	0.33	0.414	0.284	0.265	1	0:18:01.111190
22000	440	0	737	0.0	0.0	0.0	0.0	0	0:00:00.093229
22100	442	1249970.0	442	0.983	0.907	0.983	0.985	1	0:17:56.061959
22200	444	0	870	0.0	0.0	0.0	0.0	0	0:00:00.093292
22300	446	1249949.0	446	0.958	0.898	0.958	0.96	1	0:17:49.487836
22400	448	1232534.0	448	0.55	0.546	0.547	0.547	1	0:17:51.939883
22500	450	0	407	0.0	0.0	0.0	0.0	0	0:00:00.093148
22600	452	1249977.0	452	0.994	0.911	0.994	0.996	1	0:17:52.047904
22700	454	1249957.0	454	0.967	0.902	0.967	0.968	1	0:17:58.100570
22800	456	0	645	0.0	0.0	0.0	0.0	0	0:00:00.093257
22900	458	1249933.0	458	0.945	0.892	0.945	0.946	1	0:17:48.495805
23000	460	0	978	0.0	0.0	0.0	0.0	0	0:00:00.093177
23100	462	1249999.0	462	1.08	0.925	1.08	1.08	1	0:18:00.702427
23200	464	0	439	0.0	0.0	0.0	0.0	0	0:00:00.093171
23300	466	1250000.0	466	1.09	0.926	1.09	1.1	1	0:17:50.428040
23400	468	1249999.0	468	1.08	0.925	1.08	1.08	1	0:17:55.609203
23500	470	0	624	0.0	0.0	0.0	0.0	0	0:00:00.093240
23600	472	1250000.0	472	1.09	0.926	1.09	1.1	1	0:18:00.680807
23700	474	0	841	0.0	0.0	0.0	0.0	0	0:00:00.092714
23800	476	1249955.0	476	0.964	0.901	0.964	0.966	1	0:17:49.564791
23900	478	1177251.0	478	0.442	0.548	0.402	0.391	1	0:17:53.872922
24000	480	0	509	0.0	0.0	0.0	0.0	0	0:00:00.093323
24100	482	0	481	0.0	0.0	0.0	0.0	0	0:00:00.092894
24200	484	0	871	0.0	0.0	0.0	0.0	0	0:00:00.088336
24300	486	832582.0	486	0.159	0.245	0.13	0.106	1	0:18:08.629466
24400	488	1213429.0	488	0.496	0.663	0.475	0.471	1	0:18:18.513159
24500	490	1241891.0	490	0.618	0.617	0.618	0.618	1	0:17:54.138776
24600	492	1249557.0	492	0.836	0.821	0.836	0.837	1	0:17:48.018680
24700	494	0	398	0.0	0.0	0.0	0.0	0	0:00:00.093104
24800	496	881023.0	496	0.2	0.276	0.159	0.134	1	0:18:06.810218
24900	498	1250000.0	498	1.09	0.926	1.09	1.1	1	0:17:45.012462
25000	500	1250000.0	500	1.09	0.926	1.09	1.1	1	0:17:43.712866
25100	502	1249891.0	502	0.919	0.879	0.919	0.92	1	0:17:57.595685
25200	504	727073.0	504	0.0818	0.167	0.0656	0.0507	1	0:17:48.521391
25300	506	1245506.0	506	0.668	0.666	0.668	0.668	1	0:17:27.783975
25400	508	1250000.0	508	1.09	0.926	1.09	1.1	1	0:17:28.524455
25500	510	1249998.0	510	1.07	0.924	1.07	1.07	1	0:17:28.299547
25600	512	0	740	0.0	0.0	0.0	0.0	0	0:00:00.093214
25700	514	1250000.0	514	1.09	0.926	1.09	1.1	1	0:17:28.213191
25800	516	0	431	0.0	0.0	0.0	0.0	0	0:00:00.093177
25900	518	1250000.0	518	1.09	0.926	1.09	1.1	1	0:17:27.761636
26000	520	1250000.0	520	1.09	0.926	1.09	1.1	1	0:17:28.299814
26100	522	1250000.0	522	1.09	0.926	1.09	1.1	1	0:17:28.269993
26200	524	0	461	0.0	0.0	0.0	0.0	0	0:00:00.093155
26300	526	712016.0	526	0.0756	0.151	0.0581	0.043	1	0:17:41.149178
26400	528	0	478	0.0	0.0	0.0	0.0	0	0:00:00.092650
26500	530	0	531	0.0	0.0	0.0	0.0	0	0:00:00.090598
26600	532	895314.0	532	0.208	0.285	0.168	0.142	1	0:17:39.352151
26700	534	553843.0	-1	0.0	0.0	0.0	0.0	0	0:17:17.233583
26800	536	0	403	0.0	0.0	0.0	0.0	0	0:00:00.086392
26900	538	1250000.0	538	1.09	0.926	1.09	1.1	1	0:17:28.381145
27000	540	1250000.0	540	1.09	0.926	1.09	1.1	1	0:17:28.070113
27100	542	0	477	0.0	0.0	0.0	0.0	0	0:00:00.093224
27200	544	0	926	0.0	0.0	0.0	0.0	0	0:00:00.092512
27300	546	1248008.0	546	0.732	0.727	0.732	0.732	1	0:17:28.132799
27400	548	1249876.0	548	0.912	0.875	0.912	0.913	1	0:17:27.799503
27500	550	0	505	0.0	0.0	0.0	0.0	0	0:00:00.093103
27600	552	1250000.0	552	1.09	0.926	1.09	1.1	1	0:17:29.522009
27700	554	1249200.0	554	0.797	0.787	0.797	0.797	1	0:17:28.054883
27800	556	0	421	0.0	0.0	0.0	0.0	0	0:00:00.093142
27900	558	0	251	0.0	0.0	0.0	0.0	0	0:00:00.092703
28000	560	0	768	0.0	0.0	0.0	0.0	0	0:00:00.088267
28100	562	1250000.0	562	1.09	0.926	1.09	1.1	1	0:17:27.569284
28200	564	973575.0	564	0.257	0.339	0.215	0.191	1	0:17:41.686803
28300	566	1249605.0	566	0.843	0.827	0.843	0.844	1	0:17:27.657556
28400	568	0	399	0.0	0.0	0.0	0.0	0	0:00:00.093147
28500	570	0	754	0.0	0.0	0.0	0.0	0	0:00:00.089925
28600	572	0	418	0.0	0.0	0.0	0.0	0	0:00:00.088183
28700	574	1250000.0	574	1.09	0.926	1.09	1.1	1	0:17:28.611574
28800	576	588246.0	-1	0.0	0.0	0.0	0.0	0	0:17:16.252949
28900	578	1209819.0	578	0.495	0.633	0.467	0.461	1	0:17:45.029621
29000	580	0	738	0.0	0.0	0.0	0.0	0	0:00:00.093273
29100	582	0	778	0.0	0.0	0.0	0.0	0	0:00:00.088804
29200	584	0	754	0.0	0.0	0.0	0.0	0	0:00:00.087148
29300	586	1249990.0	586	1.03	0.918	1.03	1.03	1	0:17:28.064189
29400	588	1246550.0	588	0.689	0.686	0.689	0.689	1	0:17:27.658713
29500	590	1245820.0	590	0.674	0.671	0.674	0.674	1	0:17:27.147533
29600	592	1249996.0	592	1.05	0.922	1.05	1.06	1	0:17:28.143775
29700	594	0	843	0.0	0.0	0.0	0.0	0	0:00:00.091995
29800	596	0	56	0.0	0.0	0.0	0.0	0	0:00:00.087013
29900	598	0	664	0.0	0.0	0.0	0.0	0	0:00:00.085814
30000	600	0	517	0.0	0.0	0.0	0.0	0	0:00:00.085623
30100	602	1250000.0	602	1.09	0.926	1.09	1.1	1	0:17:27.611375
30200	604	1158489.0	604	0.422	0.507	0.377	0.362	1	0:17:41.926713
30300	606	1250000.0	606	1.09	0.926	1.09	1.1	1	0:17:26.272398
30400	608	1204072.0	608	0.482	0.593	0.456	0.446	1	0:17:43.944340
30500	610	0	800	0.0	0.0	0.0	0.0	0	0:00:00.093160
30600	612	1250000.0	612	1.09	0.926	1.09	1.1	1	0:17:27.788252
30700	614	1249428.0	614	0.819	0.807	0.819	0.82	1	0:17:28.553245
30800	616	0	534	0.0	0.0	0.0	0.0	0	0:00:00.093174
30900	618	0	828	0.0	0.0	0.0	0.0	0	0:00:00.092908
31000	620	0	681	0.0	0.0	0.0	0.0	0	0:00:00.088234
31100	622	1250000.0	622	1.09	0.926	1.09	1.1	1	0:17:25.637723
31200	624	0	453	0.0	0.0	0.0	0.0	0	0:00:00.092734
31300	626	0	542	0.0	0.0	0.0	0.0	0	0:00:00.091773
31400	628	0	829	0.0	0.0	0.0	0.0	0	0:00:00.087467
31500	630	0	703	0.0	0.0	0.0	0.0	0	0:00:00.086829
31600	632	1249866.0	632	0.908	0.873	0.908	0.909	1	0:17:26.781736
31700	634	0	489	0.0	0.0	0.0	0.0	0	0:00:00.092836
31800	636	1242058.0	636	0.62	0.618	0.62	0.62	1	0:17:27.460665
31900	638	1249929.0	638	0.942	0.891	0.942	0.943	1	0:17:27.722099
32000	640	1250000.0	640	1.09	0.926	1.09	1.1	1	0:17:28.409783
32100	642	1250000.0	642	1.09	0.926	1.09	1.1	1	0:17:27.791925
32200	644	1250000.0	644	1.09	0.926	1.09	1.1	1	0:17:27.328901
32300	646	1250000.0	646	1.09	0.926	1.09	1.1	1	0:17:26.669854
32400	648	0	729	0.0	0.0	0.0	0.0	0	0:00:00.093070
32500	650	0	546	0.0	0.0	0.0	0.0	0	0:00:00.092912
32600	652	1234041.0	652	0.556	0.555	0.556	0.556	1	0:17:27.270879
32700	654	0	436	0.0	0.0	0.0	0.0	0	0:00:00.093191
32800	656	490958.0	-1	0.0	0.0	0.0	0.0	0	0:17:17.172942
32900	658	1250000.0	658	1.09	0.926	1.09	1.1	1	0:17:28.103089
33000	660	1201294.0	660	0.477	0.571	0.453	0.439	1	0:17:44.156742
33100	662	656028.0	662	0.0151	0.076	0.0224	0.0147	1	0:17:42.275450
33200	664	0	851	0.0	0.0	0.0	0.0	0	0:00:00.093354
33300	666	0	659	0.0	0.0	0.0	0.0	0	0:00:00.088220
33400	668	618032.0	-1	0.0	0.0	0.0	0.0	0	0:17:16.017314
33500	670	1250000.0	670	1.09	0.926	1.09	1.1	1	0:17:28.446719
33600	672	1153597.0	672	0.417	0.509	0.368	0.355	1	0:17:47.053084
33700	674	1195408.0	674	0.468	0.56	0.44	0.426	1	0:17:35.771286
33800	676	0	560	0.0	0.0	0.0	0.0	0	0:00:00.094178
33900	678	1250000.0	678	1.09	0.926	1.09	1.1	1	0:17:21.214448
34000	680	324859.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.164126
34100	682	1109098.0	682	0.37	0.437	0.325	0.302	1	0:17:35.448368
34200	684	1249943.0	684	0.953	0.896	0.953	0.954	1	0:17:21.108201
34300	686	0	550	0.0	0.0	0.0	0.0	0	0:00:00.093960
34400	688	1250000.0	688	1.09	0.926	1.09	1.1	1	0:17:21.471016
34500	690	712313.0	690	0.0771	0.151	0.0592	0.0431	1	0:17:34.919775
34600	692	0	481	0.0	0.0	0.0	0.0	0	0:00:00.093975
34700	694	1250000.0	694	1.09	0.926	1.09	1.1	1	0:17:21.098938
34800	696	0	366	0.0	0.0	0.0	0.0	0	0:00:00.093914
34900	698	798458.0	698	0.144	0.221	0.11	0.0879	1	0:17:35.136675
35000	700	1210989.0	700	0.491	0.607	0.474	0.464	1	0:17:36.462920
35100	702	0	422	0.0	0.0	0.0	0.0	0	0:00:00.094073
35200	704	1248268.0	704	0.742	0.737	0.742	0.742	1	0:17:21.424524
35300	706	0	536	0.0	0.0	0.0	0.0	0	0:00:00.093994
35400	708	0	682	0.0	0.0	0.0	0.0	0	0:00:00.088801
35500	710	1160616.0	710	0.422	0.5	0.383	0.365	1	0:17:35.173882
35600	712	0	622	0.0	0.0	0.0	0.0	0	0:00:00.093380
35700	714	1240703.0	714	0.606	0.605	0.606	0.606	1	0:17:21.294511
35800	716	1249988.0	716	1.02	0.917	1.02	1.02	1	0:17:21.555390
