idx	label	count	predict	radiusR	radius_L1	radius_L2	radius_cohen	correct	time
131	1	199992.0	1	0.0	0.881	0.923	0.926	1	0:00:28.586389
132	8	194292.0	8	0.0	0.687	0.473	0.471	1	0:00:19.678730
133	9	200000.0	9	0.0	0.909	0.989	0.995	1	0:00:28.600060
134	1	195608.0	1	0.0	0.498	0.499	0.499	1	0:00:28.547659
135	2	182420.0	2	0.0	0.488	0.348	0.335	1	0:00:25.129813
136	9	199879.0	9	0.0	0.78	0.788	0.789	1	0:00:28.607667
137	7	199558.0	7	0.0	0.696	0.699	0.7	1	0:00:28.535958
138	2	194784.0	2	0.0	0.732	0.481	0.481	1	0:00:19.886799
139	9	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021028
140	6	159352.0	6	0.0	0.353	0.225	0.205	1	0:00:24.118831
141	5	199936.0	5	0.0	0.813	0.826	0.828	1	0:00:28.663121
142	6	198710.0	6	0.0	0.612	0.614	0.614	1	0:00:28.558982
143	3	0	7	0.0	0.0	0.0	0.0	0	0:00:00.021046
144	8	198468.0	8	0.0	0.598	0.599	0.599	1	0:00:28.582229
145	7	110511.0	7	0.0	0.122	0.0415	0.0309	1	0:00:24.128088
146	6	199394.0	6	0.0	0.673	0.675	0.676	1	0:00:28.655740
147	2	111146.0	2	0.0	0.138	0.0382	0.0329	1	0:00:24.242931
148	5	183965.0	5	0.0	0.525	0.355	0.348	1	0:00:25.435918
149	2	197568.0	2	0.0	0.556	0.557	0.557	1	0:00:28.625260
150	8	199029.0	8	0.0	0.636	0.637	0.638	1	0:00:28.601042
151	9	190472.0	9	0.0	0.587	0.419	0.413	1	0:00:25.156520
152	6	187370.0	6	0.0	0.513	0.393	0.379	1	0:00:24.679193
153	0	199962.0	0	0.0	0.836	0.855	0.857	1	0:00:28.668511
154	0	199254.0	0	0.0	0.657	0.659	0.659	1	0:00:28.595509
155	5	180738.0	5	0.0	0.484	0.334	0.323	1	0:00:25.024807
156	2	199050.0	2	0.0	0.638	0.639	0.64	1	0:00:28.595302
157	9	200000.0	9	0.0	0.909	0.989	0.995	1	0:00:28.601107
158	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020962
159	4	199936.0	4	0.0	0.813	0.826	0.828	1	0:00:28.621986
160	2	197336.0	2	0.0	0.547	0.548	0.548	1	0:00:28.581990
161	1	194873.0	1	0.0	0.759	0.483	0.483	1	0:00:19.971253
162	6	130103.0	6	0.0	0.235	0.109	0.0945	1	0:00:24.012200
163	6	160449.0	6	0.0	0.369	0.226	0.21	1	0:00:24.263807
164	8	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020846
165	4	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020540
166	8	199964.0	8	0.0	0.838	0.858	0.859	1	0:00:28.614953
167	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020915
168	5	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020567
169	0	194712.0	0	0.0	0.626	0.486	0.479	1	0:00:25.573123
170	9	199629.0	9	0.0	0.709	0.712	0.713	1	0:00:28.656591
171	9	0	0	0.0	0.0	0.0	0.0	0	0:00:00.021053
172	9	91970.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.122351
173	8	179982.0	8	0.0	0.475	0.33	0.317	1	0:00:25.160845
174	9	199998.0	9	0.0	0.9	0.961	0.966	1	0:00:28.633306
175	9	200000.0	9	0.0	0.909	0.989	0.995	1	0:00:28.546801
176	3	167819.0	3	0.0	0.396	0.263	0.245	1	0:00:24.395180
177	7	195715.0	7	0.0	0.728	0.502	0.501	1	0:00:19.851261
178	5	126540.0	5	0.0	0.21	0.102	0.0825	1	0:00:23.960433
179	0	199921.0	0	0.0	0.803	0.814	0.816	1	0:00:28.611033
180	0	197511.0	0	0.0	0.554	0.554	0.555	1	0:00:28.515228
181	5	196757.0	5	0.0	0.528	0.529	0.529	1	0:00:28.538541
182	2	177548.0	2	0.0	0.463	0.313	0.301	1	0:00:24.896744
183	2	174282.0	2	0.0	0.409	0.306	0.281	1	0:00:24.471306
184	3	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020895
185	8	199995.0	8	0.0	0.889	0.938	0.942	1	0:00:28.556760
186	6	151013.0	6	0.0	0.324	0.188	0.17	1	0:00:23.955931
187	3	155949.0	3	0.0	0.357	0.204	0.19	1	0:00:24.124161
188	4	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020898
189	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020571
190	5	82464.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.127456
191	8	184656.0	8	0.0	0.51	0.365	0.354	1	0:00:25.306155
192	0	189309.0	0	0.0	0.525	0.415	0.399	1	0:00:24.876580
193	1	199030.0	1	0.0	0.636	0.638	0.638	1	0:00:28.543508
194	7	199712.0	7	0.0	0.726	0.73	0.731	1	0:00:28.549895
195	2	176180.0	2	0.0	0.43	0.311	0.292	1	0:00:24.567027
196	8	199956.0	8	0.0	0.83	0.847	0.849	1	0:00:28.579844
197	8	199005.0	8	0.0	0.634	0.635	0.636	1	0:00:28.493021
198	7	200000.0	7	0.0	0.909	0.989	0.995	1	0:00:28.545583
199	8	126442.0	8	0.0	0.219	0.0957	0.0822	1	0:00:23.911398
200	5	179578.0	5	0.0	0.473	0.327	0.314	1	0:00:25.024957
201	1	174323.0	1	0.0	0.415	0.303	0.281	1	0:00:24.538683
202	8	196699.0	8	0.0	0.527	0.527	0.528	1	0:00:28.595893
203	7	192139.0	7	0.0	0.619	0.44	0.436	1	0:00:25.459151
204	1	199997.0	1	0.0	0.896	0.952	0.956	1	0:00:28.599762
205	3	197514.0	3	0.0	0.554	0.555	0.555	1	0:00:28.553579
206	0	193144.0	0	0.0	0.688	0.452	0.451	1	0:00:19.834264
207	5	197562.0	5	0.0	0.556	0.556	0.557	1	0:00:28.682557
208	7	199991.0	7	0.0	0.879	0.919	0.922	1	0:00:28.634631
209	9	199575.0	9	0.0	0.699	0.702	0.703	1	0:00:28.552832
210	7	0	6	0.0	0.0	0.0	0.0	0	0:00:00.021113
211	4	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020618
212	5	170657.0	5	0.0	0.436	0.27	0.26	1	0:00:24.661126
213	9	137339.0	9	0.0	0.282	0.13	0.119	1	0:00:24.203796
214	8	126923.0	8	0.0	0.218	0.0993	0.0838	1	0:00:23.918266
215	0	199447.0	0	0.0	0.68	0.682	0.683	1	0:00:28.626961
216	7	200000.0	7	0.0	0.909	0.989	0.995	1	0:00:28.620924
217	9	197970.0	9	0.0	0.573	0.573	0.574	1	0:00:28.574467
218	8	0	3	0.0	0.0	0.0	0.0	0	0:00:00.021140
219	2	186659.0	2	0.0	0.533	0.381	0.372	1	0:00:25.616064
220	7	140778.0	7	0.0	0.295	0.144	0.132	1	0:00:24.474206
221	6	190301.0	6	0.0	0.558	0.421	0.411	1	0:00:25.220446
222	9	200000.0	9	0.0	0.909	0.989	0.995	1	0:00:28.667486
223	4	182225.0	4	0.0	0.477	0.349	0.334	1	0:00:25.025447
224	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020978
225	9	111729.0	9	0.0	0.139	0.0411	0.0347	1	0:00:24.283809
226	6	0	4	0.0	0.0	0.0	0.0	0	0:00:00.021041
227	4	190911.0	4	0.0	0.56	0.429	0.419	1	0:00:25.104240
228	7	161849.0	7	0.0	0.387	0.228	0.216	1	0:00:24.458262
229	6	182659.0	6	0.0	0.485	0.351	0.337	1	0:00:25.118225
230	5	200000.0	5	0.0	0.909	0.989	0.995	1	0:00:28.656624
231	1	200000.0	1	0.0	0.909	0.989	0.995	1	0:00:28.656364
232	5	110065.0	5	0.0	0.129	0.034	0.0294	1	0:00:24.172979
233	8	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020941
234	8	198964.0	8	0.0	0.631	0.632	0.633	1	0:00:28.647046
235	0	200000.0	0	0.0	0.909	0.989	0.995	1	0:00:28.619250
236	4	190509.0	4	0.0	0.567	0.422	0.414	1	0:00:25.188995
237	0	0	7	0.0	0.0	0.0	0.0	0	0:00:00.021093
238	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020580
239	5	198319.0	5	0.0	0.589	0.59	0.591	1	0:00:28.618440
240	1	200000.0	1	0.0	0.909	0.989	0.995	1	0:00:28.658818
241	1	199933.0	1	0.0	0.811	0.824	0.825	1	0:00:28.611222
242	8	92960.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.108392
243	9	177443.0	9	0.0	0.476	0.309	0.3	1	0:00:25.187551
244	0	196338.0	0	0.0	0.516	0.517	0.517	1	0:00:28.657821
245	3	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020909
246	1	172407.0	1	0.0	0.446	0.279	0.27	1	0:00:24.781781
247	9	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020926
248	2	197657.0	2	0.0	0.559	0.56	0.561	1	0:00:28.611551
249	2	190839.0	2	0.0	0.623	0.421	0.418	1	0:00:26.073953
250	5	0	7	0.0	0.0	0.0	0.0	0	0:00:00.021199
251	3	175036.0	3	0.0	0.469	0.293	0.285	1	0:00:25.094904
252	9	200000.0	9	0.0	0.909	0.989	0.995	1	0:00:28.664710
253	9	197921.0	9	0.0	0.57	0.571	0.572	1	0:00:28.615634
254	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020929
255	0	93650.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.098236
256	3	157177.0	3	0.0	0.359	0.21	0.196	1	0:00:24.293997
257	0	200000.0	0	0.0	0.909	0.989	0.995	1	0:00:28.663541
258	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021183
259	9	174712.0	9	0.0	0.446	0.295	0.283	1	0:00:24.760618
260	8	197724.0	8	0.0	0.562	0.563	0.563	1	0:00:28.560199
261	1	199891.0	1	0.0	0.786	0.795	0.796	1	0:00:28.551240
262	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020993
263	7	174315.0	7	0.0	0.427	0.298	0.281	1	0:00:24.631022
264	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020904
265	8	199998.0	8	0.0	0.9	0.961	0.966	1	0:00:28.545676
266	2	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021001
267	4	199951.0	4	0.0	0.825	0.841	0.843	1	0:00:28.565059
268	7	199994.0	7	0.0	0.887	0.933	0.936	1	0:00:28.558104
269	0	0	3	0.0	0.0	0.0	0.0	0	0:00:00.021160
270	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020674
271	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020600
272	6	200000.0	6	0.0	0.909	0.989	0.995	1	0:00:28.590562
273	3	197918.0	3	0.0	0.57	0.571	0.571	1	0:00:28.540546
274	8	177724.0	8	0.0	0.448	0.318	0.302	1	0:00:24.686388
275	5	125594.0	5	0.0	0.215	0.0927	0.0794	1	0:00:23.972594
276	0	199994.0	0	0.0	0.887	0.933	0.936	1	0:00:28.624248
277	3	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020957
278	4	176797.0	4	0.0	0.429	0.318	0.296	1	0:00:24.600296
279	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020886
280	9	173889.0	9	0.0	0.45	0.289	0.278	1	0:00:24.793542
281	0	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020931
282	6	199591.0	6	0.0	0.702	0.705	0.706	1	0:00:28.588004
283	1	200000.0	1	0.0	0.909	0.989	0.995	1	0:00:28.619363
284	0	0	9	0.0	0.0	0.0	0.0	0	0:00:00.021002
285	9	200000.0	9	0.0	0.909	0.989	0.995	1	0:00:28.595787
286	1	199646.0	1	0.0	0.712	0.716	0.716	1	0:00:28.646656
287	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021144
288	7	199998.0	7	0.0	0.9	0.961	0.966	1	0:00:28.616223
289	9	200000.0	9	0.0	0.909	0.989	0.995	1	0:00:28.607969
290	1	199999.0	1	0.0	0.904	0.973	0.977	1	0:00:28.581107
291	2	199274.0	2	0.0	0.659	0.661	0.662	1	0:00:28.567615
292	6	194675.0	6	0.0	0.675	0.481	0.479	1	0:00:24.674045
293	9	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020942
294	3	199989.0	3	0.0	0.875	0.911	0.914	1	0:00:28.660355
295	4	119501.0	4	0.0	0.182	0.0703	0.0595	1	0:00:24.239654
296	6	199632.0	6	0.0	0.709	0.713	0.714	1	0:00:28.660541
297	0	199994.0	0	0.0	0.887	0.933	0.936	1	0:00:28.569032
298	0	199850.0	0	0.0	0.767	0.775	0.776	1	0:00:28.611913
299	6	199872.0	6	0.0	0.776	0.785	0.786	1	0:00:28.605509
300	6	199999.0	6	0.0	0.904	0.973	0.977	1	0:00:28.614182
301	6	194831.0	6	0.0	0.679	0.484	0.482	1	0:00:19.671114
302	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020825
303	2	155064.0	2	0.0	0.324	0.213	0.187	1	0:00:23.997058
304	6	197869.0	6	0.0	0.568	0.569	0.569	1	0:00:28.660683
305	1	199416.0	1	0.0	0.676	0.678	0.679	1	0:00:28.524036
306	8	87837.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.057910
307	2	184106.0	2	0.0	0.476	0.368	0.349	1	0:00:24.442374
308	1	199225.0	1	0.0	0.654	0.656	0.656	1	0:00:28.585479
309	6	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020879
310	8	195104.0	8	0.0	0.487	0.487	0.488	1	0:00:18.626184
311	6	200000.0	6	0.0	0.909	0.989	0.995	1	0:00:28.628793
312	8	119741.0	8	0.0	0.173	0.0796	0.0603	1	0:00:23.667097
313	0	81514.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.067992
314	4	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020682
315	0	199998.0	0	0.0	0.9	0.961	0.966	1	0:00:28.674652
316	7	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021071
317	7	196181.0	7	0.0	0.512	0.513	0.513	1	0:00:28.579147
318	5	198110.0	5	0.0	0.579	0.58	0.58	1	0:00:28.510727
319	5	165123.0	5	0.0	0.393	0.246	0.232	1	0:00:24.443960
320	3	163887.0	3	0.0	0.373	0.245	0.226	1	0:00:24.103001
321	5	143403.0	5	0.0	0.296	0.157	0.141	1	0:00:24.355000
322	2	198770.0	2	0.0	0.616	0.618	0.618	1	0:00:28.550270
323	3	115301.0	3	0.0	0.154	0.0592	0.0461	1	0:00:24.090459
324	4	132481.0	4	0.0	0.244	0.119	0.103	1	0:00:23.907353
325	1	186158.0	1	0.0	0.532	0.376	0.367	1	0:00:25.618546
326	7	112039.0	7	0.0	0.136	0.045	0.0357	1	0:00:24.063163
327	5	155002.0	5	0.0	0.338	0.205	0.186	1	0:00:24.066838
328	4	181199.0	4	0.0	0.483	0.338	0.326	1	0:00:24.999757
329	6	188751.0	6	0.0	0.557	0.401	0.393	1	0:00:25.036006
330	1	200000.0	1	0.0	0.909	0.989	0.995	1	0:00:28.588454
331	9	200000.0	9	0.0	0.909	0.989	0.995	1	0:00:28.587305
332	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.021523
333	6	199999.0	6	0.0	0.904	0.973	0.977	1	0:00:28.574349
334	6	199974.0	6	0.0	0.85	0.874	0.876	1	0:00:28.584551
335	9	199629.0	9	0.0	0.709	0.712	0.713	1	0:00:28.586616
336	3	199828.0	3	0.0	0.759	0.766	0.767	1	0:00:28.597742
337	8	198520.0	8	0.0	0.601	0.602	0.602	1	0:00:28.544458
338	0	199533.0	0	0.0	0.692	0.695	0.696	1	0:00:28.525693
339	7	103042.0	7	0.0	0.0373	0.00833	0.00737	1	0:00:24.609649
340	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020944
341	6	199854.0	6	0.0	0.769	0.776	0.777	1	0:00:28.643726
342	2	151631.0	2	0.0	0.329	0.189	0.173	1	0:00:24.053745
343	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020927
344	8	199863.0	8	0.0	0.773	0.78	0.782	1	0:00:28.671465
345	5	199997.0	5	0.0	0.896	0.952	0.956	1	0:00:28.610863
346	4	195006.0	4	0.0	0.67	0.488	0.486	1	0:00:25.117620
347	6	180166.0	6	0.0	0.452	0.338	0.319	1	0:00:24.788918
348	8	200000.0	8	0.0	0.909	0.989	0.995	1	0:00:28.652107
349	9	171090.0	9	0.0	0.439	0.272	0.262	1	0:00:24.707540
350	9	199863.0	9	0.0	0.773	0.78	0.782	1	0:00:28.664627
351	1	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020946
352	0	100083.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.095619
353	2	200000.0	2	0.0	0.909	0.989	0.995	1	0:00:28.681124
354	2	95644.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.095918
355	7	198147.0	7	0.0	0.581	0.582	0.582	1	0:00:28.653868
356	3	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020916
357	2	98631.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.077834
358	8	142026.0	8	0.0	0.277	0.159	0.136	1	0:00:24.089204
359	0	192973.0	0	0.0	0.601	0.455	0.448	1	0:00:25.503131
360	9	198697.0	9	0.0	0.611	0.613	0.613	1	0:00:28.580501
361	5	144831.0	5	0.0	0.306	0.16	0.146	1	0:00:24.465854
362	8	200000.0	8	0.0	0.909	0.989	0.995	1	0:00:28.615649
363	1	112293.0	1	0.0	0.142	0.0427	0.0365	1	0:00:24.228163
364	9	200000.0	9	0.0	0.909	0.989	0.995	1	0:00:28.620683
365	4	157040.0	4	0.0	0.36	0.208	0.195	1	0:00:24.166954
366	1	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020949
367	3	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020568
368	8	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020573
369	1	199856.0	1	0.0	0.77	0.777	0.778	1	0:00:28.663439
370	4	99310.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.124324
