idx	label	count	predict	radius_LInf	radius_L2	radius_cohen	correct	time
201	1	3490270.0	1	0.00593588245510584	0.307	0.284	1	0:06:30.154533
202	8	3933022.0	8	0.009742785792574937	0.54	0.53	1	0:06:24.299326
203	7	3839374.0	7	0.008010734985006058	0.444	0.436	1	0:06:23.400863
204	1	3999864.0	1	0.017663309798020114	0.979	0.98	1	0:06:19.622249
205	3	3948929.0	3	0.010302093865852385	0.571	0.557	1	0:06:28.043465
206	0	3863192.0	0	0.008335494511425222	0.462	0.455	1	0:06:26.197075
207	5	3951511.0	5	0.01022992508220368	0.567	0.562	1	0:06:26.363169
208	7	3999842.0	7	0.017537014426634884	0.972	0.972	1	0:06:18.599031
209	9	3991984.0	9	0.012918212273117877	0.716	0.717	1	0:06:18.898546
210	7	0	6	0.0	0.0	0.0	0	0:00:00.020797
211	4	0	9	0.0	0.0	0.0	0	0:00:00.020614
212	5	3412924.0	5	0.005430700969564917	0.273	0.262	1	0:06:30.558300
213	9	2748188.0	9	0.00279654036638725	0.133	0.121	1	0:06:30.778382
214	8	2531339.0	8	0.0020748525299002177	0.101	0.0843	1	0:06:30.407244
215	0	3989048.0	0	0.012485199571225658	0.692	0.692	1	0:06:18.635256
216	7	4000000.0	7	0.020928947258123935	1.16	1.16	1	0:06:20.231474
217	9	3959438.0	9	0.010482515824974142	0.581	0.579	1	0:06:26.584676
218	8	0	3	0.0	0.0	0.0	0	0:00:00.021322
219	2	3733121.0	2	0.007126667385309444	0.386	0.374	1	0:06:29.459800
220	7	2825681.0	7	0.00301304671733336	0.147	0.135	1	0:06:27.281754
221	6	3808910.0	6	0.00774010204632342	0.429	0.416	1	0:06:23.859501
222	9	3999997.0	9	0.020207259421636904	1.12	1.13	1	0:06:19.456151
223	4	3643470.0	4	0.006585401507944169	0.352	0.336	1	0:06:31.457115
224	3	0	5	0.0	0.0	0.0	0	0:00:00.021231
225	9	2231451.0	9	0.0007541637891289487	0.0428	0.0359	1	0:06:29.519718
226	6	0	4	0.0	0.0	0.0	0	0:00:00.021524
227	4	3817014.0	4	0.007884439613620828	0.437	0.421	1	0:06:22.435585
228	7	3235446.0	7	0.004709013133077885	0.231	0.218	1	0:06:29.440398
229	6	3652953.0	6	0.006531274920207642	0.355	0.34	1	0:06:29.035559
230	5	3999986.0	5	0.019485571585149873	1.08	1.08	1	0:06:17.322324
231	1	4000000.0	1	0.020928947258123935	1.16	1.16	1	0:06:19.365652
232	5	2201828.0	5	0.0006982329818012036	0.0363	0.0312	1	0:06:31.502856
233	8	0	1	0.0	0.0	0.0	0	0:00:00.021543
234	8	3979646.0	8	0.011547005383792516	0.64	0.641	1	0:06:22.716677
235	0	4000000.0	0	0.020928947258123935	1.16	1.16	1	0:06:16.234127
236	4	3806509.0	4	0.007812270829972124	0.426	0.414	1	0:06:31.683973
237	0	0	7	0.0	0.0	0.0	0	0:00:00.021380
238	5	0	3	0.0	0.0	0.0	0	0:00:00.020613
239	5	3966808.0	5	0.01087944413504201	0.603	0.597	1	0:06:25.500810
240	1	4000000.0	1	0.020928947258123935	1.16	1.16	1	0:06:18.367347
241	1	3998622.0	1	0.015191528958052028	0.842	0.843	1	0:06:18.950090
242	8	1853342.0	-1	0.0	0.0	0.0	0	0:06:17.864413
243	9	3549914.0	9	0.005953924651018017	0.313	0.303	1	0:06:29.838913
244	0	3928019.0	0	0.009616490421189705	0.533	0.523	1	0:06:25.366393
245	3	0	2	0.0	0.0	0.0	0	0:00:00.021444
246	1	3448068.0	1	0.005791544887808434	0.282	0.272	1	0:06:28.907638
247	9	0	8	0.0	0.0	0.0	0	0:00:00.021285
248	2	3953179.0	2	0.010320136061764561	0.572	0.565	1	0:06:24.350997
249	2	3815694.0	2	0.007884439613620828	0.427	0.42	1	0:06:30.919704
250	5	0	7	0.0	0.0	0.0	0	0:00:00.021341
251	3	3499629.0	3	0.006206515393788477	0.296	0.287	1	0:06:28.556593
252	9	4000000.0	9	0.020928947258123935	1.16	1.16	1	0:06:17.353034
253	9	3955417.0	9	0.010428389237237615	0.578	0.57	1	0:06:27.238272
254	4	0	6	0.0	0.0	0.0	0	0:00:00.021494
255	0	1878395.0	-1	0.0	0.0	0.0	0	0:06:18.245198
256	3	3140272.0	3	0.004294042627097842	0.212	0.197	1	0:06:30.806836
257	0	4000000.0	0	0.020928947258123935	1.16	1.16	1	0:06:15.743499
258	0	0	8	0.0	0.0	0.0	0	0:00:00.020907
259	9	3496596.0	9	0.005773502691896258	0.299	0.286	1	0:06:29.474013
260	8	3955367.0	8	0.010338178257676736	0.573	0.57	1	0:06:24.527662
261	1	3997943.0	1	0.014722431864335457	0.816	0.816	1	0:06:17.904170
262	5	0	3	0.0	0.0	0.0	0	0:00:00.020803
263	7	3490726.0	7	0.00571937610415973	0.302	0.284	1	0:06:29.672355
264	0	0	8	0.0	0.0	0.0	0	0:00:00.021295
265	8	3999907.0	8	0.01802415371626363	0.999	1.0	1	0:06:15.569770
266	2	0	8	0.0	0.0	0.0	0	0:00:00.020768
267	4	3999033.0	4	0.015606499464032073	0.865	0.866	1	0:06:17.452480
268	7	3999872.0	7	0.017735478581668816	0.983	0.984	1	0:06:18.937046
269	0	1421265.0	-1	0.0	0.0	0.0	0	0:06:19.349660
270	2	1951086.0	-1	0.0	0.0	0.0	0	0:06:18.684077
271	3	0	5	0.0	0.0	0.0	0	0:00:00.020750
272	6	4000000.0	6	0.020928947258123935	1.16	1.16	1	0:06:17.183739
273	3	3958019.0	3	0.010518600216798494	0.583	0.576	1	0:06:24.967754
274	8	3562186.0	8	0.0060441356305788955	0.324	0.307	1	0:06:28.973591
275	5	2515514.0	5	0.001948557158514987	0.0957	0.0817	1	0:06:29.286883
276	0	3999915.0	0	0.018042195912175808	1.0	1.0	1	0:06:16.470642
277	3	0	2	0.0	0.0	0.0	0	0:00:00.020783
278	4	3531978.0	4	0.005881755867369313	0.321	0.297	1	0:06:28.541665
279	3	1737178.0	-1	0.0	0.0	0.0	0	0:06:16.450752
280	9	3482787.0	9	0.005629165124598851	0.293	0.282	1	0:06:30.837982
281	0	1776704.0	-1	0.0	0.0	0.0	0	0:06:16.577666
282	6	3991741.0	6	0.012882127881293524	0.714	0.714	1	0:06:17.282175
283	1	3999992.0	1	0.01984641550339339	1.1	1.1	1	0:06:17.176363
284	0	0	9	0.0	0.0	0.0	0	0:00:00.020815
285	9	4000000.0	9	0.020928947258123935	1.16	1.16	1	0:06:18.473715
286	1	3992705.0	1	0.013062549840415284	0.724	0.724	1	0:06:18.977647
287	0	0	8	0.0	0.0	0.0	0	0:00:00.020799
288	7	3999936.0	7	0.018403039830419323	1.02	1.02	1	0:06:18.524394
289	9	4000000.0	9	0.020928947258123935	1.16	1.16	1	0:06:18.672245
290	1	3999985.0	1	0.019485571585149873	1.08	1.08	1	0:06:18.898677
291	2	3985683.0	2	0.012088271261157791	0.67	0.67	1	0:06:17.856268
292	6	3893347.0	6	0.008912844780614848	0.494	0.482	1	0:06:24.219502
293	9	0	1	0.0	0.0	0.0	0	0:00:00.021124
294	3	3999862.0	3	0.017663309798020114	0.979	0.98	1	0:06:16.773973
295	4	2384112.0	4	0.0016508609259640863	0.0715	0.0603	1	0:06:30.243464
296	6	3992712.0	6	0.013062549840415284	0.724	0.724	1	0:06:17.110720
297	0	3999907.0	0	0.01802415371626363	0.999	1.0	1	0:06:17.959807
298	0	3996952.0	0	0.014217250378794536	0.788	0.788	1	0:06:17.232132
299	6	3997512.0	6	0.014469841121564997	0.802	0.803	1	0:06:17.642647
300	6	3999956.0	6	0.01858346178954108	1.03	1.04	1	0:06:18.954360
301	6	3896001.0	6	0.008966971368351376	0.497	0.485	1	0:06:26.796442
302	3	0	5	0.0	0.0	0.0	0	0:00:00.021246
303	2	3102242.0	2	0.004185789451624788	0.216	0.189	1	0:06:29.404186
304	6	3958201.0	6	0.010464473629061968	0.58	0.576	1	0:06:23.815332
305	1	3988448.0	1	0.012413030787576954	0.688	0.688	1	0:06:14.859883
306	8	0	9	0.0	0.0	0.0	0	0:00:00.020809
307	2	3684086.0	2	0.006747781271153752	0.374	0.352	1	0:06:23.466375
308	1	3984155.0	1	0.011943933693860384	0.662	0.662	1	0:06:19.864938
309	6	0	2	0.0	0.0	0.0	0	0:00:00.021096
310	8	3903967.0	8	0.009057182347912255	0.502	0.493	1	0:06:25.892878
311	6	4000000.0	6	0.020928947258123935	1.16	1.16	1	0:06:16.630271
312	8	2397449.0	8	0.001742876125116183	0.0826	0.0624	1	0:06:28.806409
313	0	1629767.0	-1	0.0	0.0	0.0	0	0:06:14.832018
314	4	0	3	0.0	0.0	0.0	0	0:00:00.020733
315	0	3999982.0	0	0.019305149626028115	1.07	1.07	1	0:06:18.712500
316	7	0	2	0.0	0.0	0.0	0	0:00:00.020816
317	7	3920852.0	7	0.00941802626615577	0.522	0.513	1	0:06:26.217456
318	5	3961917.0	5	0.010608811196359374	0.588	0.585	1	0:06:25.477481
319	5	3308545.0	5	0.0049435616799361716	0.25	0.235	1	0:06:28.820659
320	3	3277117.0	3	0.004763139720814413	0.249	0.228	1	0:06:27.411046
321	5	2867904.0	5	0.0031934686764551177	0.159	0.143	1	0:06:27.569428
322	2	3975623.0	2	0.01127637244510988	0.625	0.625	1	0:06:22.151178
323	3	2305573.0	3	0.001143875220831946	0.0616	0.0477	1	0:06:29.585040
324	4	2643613.0	4	0.0024898230358802614	0.121	0.103	1	0:06:29.424813
325	1	3723545.0	1	0.006874076642538982	0.381	0.37	1	0:06:23.180146
326	7	2234739.0	7	0.0008155072552303463	0.0462	0.0364	1	0:06:30.150946
327	5	3101330.0	5	0.004167747255712611	0.208	0.189	1	0:06:28.207565
328	4	3627855.0	4	0.006567359312031993	0.343	0.33	1	0:06:28.873860
329	6	3777816.0	6	0.007361215932167728	0.408	0.398	1	0:06:22.995295
330	1	3999985.0	1	0.019485571585149873	1.08	1.08	1	0:06:17.517437
331	9	4000000.0	9	0.020928947258123935	1.16	1.16	1	0:06:17.280449
332	3	0	6	0.0	0.0	0.0	0	0:00:00.020789
333	6	3999996.0	6	0.020207259421636904	1.12	1.12	1	0:06:16.515306
334	6	3999552.0	6	0.016472524867816512	0.913	0.913	1	0:06:19.177226
335	9	3992827.0	9	0.013080592036327459	0.725	0.725	1	0:06:19.532403
336	3	3996998.0	3	0.014235292574706711	0.789	0.79	1	0:06:18.384257
337	8	3970622.0	8	0.011059866094163769	0.613	0.608	1	0:06:25.651419
338	0	3991015.0	0	0.01277387470582047	0.708	0.708	1	0:06:17.200579
339	7	2064622.0	7	0.00017284423683864422	0.0111	0.00964	1	0:06:32.229348
340	2	0	4	0.0	0.0	0.0	0	0:00:00.021556
341	6	3997370.0	6	0.01441571453382847	0.799	0.799	1	0:06:16.539458
342	2	3035965.0	2	0.0041497050598004355	0.192	0.175	1	0:06:29.348295
343	5	0	7	0.0	0.0	0.0	0	0:00:00.021345
344	8	3996984.0	8	0.014235292574706711	0.789	0.789	1	0:06:16.449788
345	5	3999957.0	5	0.01876388374866284	1.04	1.04	1	0:06:18.998357
346	4	3898592.0	4	0.009003055760175727	0.499	0.487	1	0:06:25.595255
347	6	3605123.0	6	0.006404979548822411	0.342	0.322	1	0:06:29.797313
348	8	4000000.0	8	0.020928947258123935	1.16	1.16	1	0:06:16.504617
349	9	3425285.0	9	0.0055389541450379725	0.275	0.265	1	0:06:29.487515
350	9	3997288.0	9	0.014361587946091943	0.796	0.797	1	0:06:16.919182
351	1	0	9	0.0	0.0	0.0	0	0:00:00.020786
352	0	2000009.0	-1	0.0	0.0	0.0	0	0:06:18.877105
353	2	4000000.0	2	0.020928947258123935	1.16	1.16	1	0:06:18.821805
354	2	1910022.0	-1	0.0	0.0	0.0	0	0:06:18.063848
355	7	3961727.0	7	0.0106629377840959	0.591	0.584	1	0:06:25.660128
356	3	0	4	0.0	0.0	0.0	0	0:00:00.021295
357	2	1983137.0	-1	0.0	0.0	0.0	0	0:06:17.509004
358	8	2848620.0	8	0.0031934686764551177	0.162	0.139	1	0:06:30.036979
359	0	3858611.0	0	0.008407663295073926	0.466	0.451	1	0:06:23.131575
360	9	3974467.0	9	0.011204203661461175	0.621	0.621	1	0:06:25.632727
361	5	2898996.0	5	0.003428017223313403	0.163	0.149	1	0:06:29.323629
362	8	4000000.0	8	0.020928947258123935	1.16	1.16	1	0:06:17.418126
363	1	2248489.0	1	0.0009905165555784516	0.0453	0.0386	1	0:06:31.017208
