idx	label	count	predict	radius_LInf	radius_L2	radius_cohen	correct	time
184	3	1280201.0	-1	0.0	0.0	0.0	0	0:05:52.736639
185	8	3491419.0	8	0.022733166849341516	1.19	1.14	1	0:05:58.195792
186	6	3443117.0	6	0.02219190097197624	1.14	1.08	1	0:05:58.027626
187	3	0	6	0.0	0.0	0.0	0	0:00:00.020951
188	4	0	6	0.0	0.0	0.0	0	0:00:00.020471
189	0	0	8	0.0	0.0	0.0	0	0:00:00.020463
190	5	0	4	0.0	0.0	0.0	0	0:00:00.020515
191	8	0	3	0.0	0.0	0.0	0	0:00:00.020434
192	0	0	2	0.0	0.0	0.0	0	0:00:00.020430
193	1	2542777.0	1	0.008281367923688695	0.401	0.345	1	0:05:58.847142
194	7	1658981.0	-1	0.0	0.0	0.0	0	0:05:52.899623
195	2	1737400.0	-1	0.0	0.0	0.0	0	0:05:52.177803
196	8	3531729.0	8	0.022733166849341516	1.23	1.19	1	0:05:57.737333
197	8	0	5	0.0	0.0	0.0	0	0:00:00.021022
198	7	3770348.0	7	0.028687091500359533	1.59	1.57	1	0:05:52.278064
199	8	1923311.0	-1	0.0	0.0	0.0	0	0:05:52.673358
200	5	0	3	0.0	0.0	0.0	0	0:00:03.138445
201	1	0	0	0.0	0.0	0.0	0	0:00:00.021266
202	8	2658496.0	8	0.009129351131560957	0.487	0.423	1	0:06:49.233207
203	7	2905109.0	7	0.01345947815048315	0.655	0.6	1	0:06:35.451800
204	1	3923846.0	1	0.03788861141556919	2.1	2.07	1	0:06:40.582624
205	3	0	5	0.0	0.0	0.0	0	0:00:00.020752
206	0	2042214.0	0	0.00043842536066587205	0.0295	0.0245	1	0:06:39.668734
207	5	0	4	0.0	0.0	0.0	0	0:00:00.020849
208	7	3339500.0	7	0.019485571585149873	1.02	0.971	1	0:06:32.750475
209	9	0	8	0.0	0.0	0.0	0	0:00:00.020907
210	7	0	6	0.0	0.0	0.0	0	0:00:00.020563
211	4	0	9	0.0	0.0	0.0	0	0:00:00.020578
212	5	0	3	0.0	0.0	0.0	0	0:00:00.020565
213	9	0	7	0.0	0.0	0.0	0	0:00:00.020583
214	8	2879821.0	8	0.012521283963050009	0.643	0.581	1	0:06:48.912577
215	0	0	2	0.0	0.0	0.0	0	0:00:00.020900
216	7	2474718.0	7	0.006819950054802455	0.328	0.3	1	0:06:31.176362
217	9	3074945.0	9	0.015389993113085962	0.793	0.733	1	0:06:29.201532
218	8	0	0	0.0	0.0	0.0	0	0:00:00.020842
219	2	1862758.0	-1	0.0	0.0	0.0	0	0:06:41.402042
220	7	3857549.0	7	0.033197640478403484	1.84	1.8	1	0:06:35.461566
221	6	2886972.0	6	0.01299038105676658	0.681	0.586	1	0:06:52.331815
222	9	3388735.0	9	0.020568103339880416	1.11	1.02	1	0:06:54.266835
223	4	0	6	0.0	0.0	0.0	0	0:00:00.020818
224	3	0	9	0.0	0.0	0.0	0	0:00:00.020602
225	9	3846568.0	9	0.033558484396647	1.86	1.77	1	0:06:49.652497
226	6	0	9	0.0	0.0	0.0	0	0:00:00.020753
227	4	0	2	0.0	0.0	0.0	0	0:00:00.020580
228	7	0	3	0.0	0.0	0.0	0	0:00:00.020533
229	6	0	7	0.0	0.0	0.0	0	0:00:00.020499
230	5	3754776.0	5	0.02886751345948129	1.58	1.54	1	0:06:57.603321
231	1	3839060.0	1	0.031934686764551176	1.77	1.74	1	0:06:51.285576
232	5	0	3	0.0	0.0	0.0	0	0:00:00.020746
233	8	0	4	0.0	0.0	0.0	0	0:00:00.020551
234	8	3038299.0	8	0.015389993113085962	0.792	0.703	1	0:06:56.972700
235	0	3996124.0	0	0.05556996340950148	3.08	3.08	1	0:06:50.642829
236	4	1824308.0	-1	0.0	0.0	0.0	0	0:06:52.782622
237	0	2843666.0	0	0.012322819808016076	0.634	0.554	1	0:06:58.166590
238	5	0	3	0.0	0.0	0.0	0	0:00:00.020955
239	5	0	3	0.0	0.0	0.0	0	0:00:00.020544
240	1	3932959.0	1	0.038971143170299746	2.16	2.12	1	0:06:51.296966
241	1	2610750.0	1	0.009237604307034013	0.461	0.391	1	0:06:58.280199
242	8	0	9	0.0	0.0	0.0	0	0:00:00.020865
243	9	3420611.0	9	0.02128979117636745	1.18	1.06	1	0:06:49.868647
244	0	3699904.0	0	0.027424137786507225	1.46	1.44	1	0:06:58.684562
245	3	0	1	0.0	0.0	0.0	0	0:00:00.020816
246	1	0	7	0.0	0.0	0.0	0	0:00:00.020555
247	9	0	8	0.0	0.0	0.0	0	0:00:00.020525
248	2	3067103.0	2	0.015606499464032073	0.819	0.726	1	0:06:37.808524
249	2	0	0	0.0	0.0	0.0	0	0:00:00.020842
250	5	0	7	0.0	0.0	0.0	0	0:00:00.020599
251	3	3457958.0	3	0.021831057053732724	1.19	1.1	1	0:06:50.594573
252	9	2490304.0	9	0.007343173736255553	0.371	0.31	1	0:06:56.165647
253	9	0	1	0.0	0.0	0.0	0	0:00:00.021031
254	4	0	6	0.0	0.0	0.0	0	0:00:00.020543
255	0	2368544.0	0	0.005520911949125797	0.291	0.231	1	0:06:57.207784
256	3	0	6	0.0	0.0	0.0	0	0:00:00.020881
257	0	3977665.0	0	0.04564675565780479	2.53	2.53	1	0:06:51.449320
258	0	0	8	0.0	0.0	0.0	0	0:00:00.020730
259	9	0	3	0.0	0.0	0.0	0	0:00:00.020554
260	8	0	3	0.0	0.0	0.0	0	0:00:00.020516
261	1	0	8	0.0	0.0	0.0	0	0:00:00.020556
262	5	0	3	0.0	0.0	0.0	0	0:00:00.020539
263	7	0	3	0.0	0.0	0.0	0	0:00:00.020530
264	0	2651932.0	0	0.009652574813014058	0.49	0.419	1	0:06:57.989139
265	8	3884282.0	8	0.03500186006962106	1.94	1.89	1	0:06:50.123737
266	2	0	8	0.0	0.0	0.0	0	0:00:00.020745
267	4	3725798.0	4	0.027965403663872502	1.55	1.48	1	0:06:51.250978
268	7	3594879.0	7	0.02435696448143734	1.35	1.27	1	0:06:52.825072
269	0	1975034.0	-1	0.0	0.0	0.0	0	0:06:51.595015
270	2	0	4	0.0	0.0	0.0	0	0:00:00.020698
271	3	1912761.0	-1	0.0	0.0	0.0	0	0:06:49.908432
272	6	3422102.0	6	0.021109369217245693	1.14	1.06	1	0:06:57.078989
273	3	0	2	0.0	0.0	0.0	0	0:00:00.020924
274	8	2676866.0	8	0.010211882886291506	0.497	0.436	1	0:06:57.250138
275	5	0	2	0.0	0.0	0.0	0	0:00:00.021050
276	0	0	1	0.0	0.0	0.0	0	0:00:00.020583
277	3	0	2	0.0	0.0	0.0	0	0:00:00.020519
278	4	0	7	0.0	0.0	0.0	0	0:00:00.020540
279	3	0	5	0.0	0.0	0.0	0	0:00:00.020521
280	9	3974215.0	9	0.04510548978043952	2.5	2.48	1	0:06:51.222994
281	0	0	9	0.0	0.0	0.0	0	0:00:00.020765
282	6	1664189.0	-1	0.0	0.0	0.0	0	0:06:52.384248
283	1	3819492.0	1	0.0313934208871859	1.74	1.69	1	0:06:52.732672
284	0	0	9	0.0	0.0	0.0	0	0:00:00.020787
285	9	3874999.0	9	0.034641016151377546	1.92	1.86	1	0:06:52.949763
286	1	2250161.0	1	0.003680607966083864	0.189	0.155	1	0:06:58.717571
287	0	0	8	0.0	0.0	0.0	0	0:00:00.020924
288	7	2449463.0	7	0.0066756124875050485	0.313	0.284	1	0:06:57.960533
289	9	3906578.0	9	0.036806079660838646	2.04	1.98	1	0:06:51.636736
290	1	3990333.0	1	0.05069857051321402	2.81	2.81	1	0:06:52.700856
291	2	1817658.0	-1	0.0	0.0	0.0	0	0:06:52.490276
292	6	2773877.0	6	0.011474836600143814	0.594	0.504	1	0:06:58.358479
293	9	0	1	0.0	0.0	0.0	0	0:00:00.020908
294	3	3079361.0	3	0.015552372876295545	0.827	0.736	1	0:06:45.599232
295	4	0	2	0.0	0.0	0.0	0	0:00:00.020838
296	6	0	4	0.0	0.0	0.0	0	0:00:00.020578
297	0	3998998.0	0	0.062245575897006536	3.45	3.45	1	0:06:48.830392
298	0	3891591.0	0	0.03572354790610809	1.98	1.92	1	0:06:52.217276
299	6	1888669.0	-1	0.0	0.0	0.0	0	0:06:52.628248
300	6	2294026.0	6	0.004420337998483072	0.223	0.183	1	0:06:56.031663
301	6	2947444.0	6	0.013856406460551019	0.721	0.632	1	0:06:34.856883
302	3	0	2	0.0	0.0	0.0	0	0:00:00.020916
303	2	0	5	0.0	0.0	0.0	0	0:00:00.020598
304	6	1692118.0	-1	0.0	0.0	0.0	0	0:06:47.607471
305	1	0	8	0.0	0.0	0.0	0	0:00:00.020728
306	8	0	9	0.0	0.0	0.0	0	0:00:00.020540
307	2	2690848.0	2	0.010067545318994101	0.521	0.445	1	0:06:56.990582
308	1	3870152.0	1	0.03428017223313403	1.9	1.84	1	0:06:51.350041
309	6	0	4	0.0	0.0	0.0	0	0:00:00.020708
310	8	3667173.0	8	0.026341606031776675	1.44	1.38	1	0:06:59.061033
311	6	3846142.0	6	0.033378062437525245	1.85	1.77	1	0:06:51.240994
312	8	0	0	0.0	0.0	0.0	0	0:00:00.020753
313	0	3884725.0	0	0.03518228202874282	1.95	1.89	1	0:06:50.797899
314	4	0	2	0.0	0.0	0.0	0	0:00:00.020761
315	0	3984455.0	0	0.04781181916726589	2.65	2.65	1	0:06:31.840953
316	7	0	5	0.0	0.0	0.0	0	0:00:00.020766
317	7	2303185.0	7	0.0044744645862196	0.227	0.189	1	0:06:55.423772
318	5	2636763.0	5	0.009237604307034013	0.472	0.408	1	0:06:55.727007
319	5	0	4	0.0	0.0	0.0	0	0:00:00.021077
320	3	1425425.0	-1	0.0	0.0	0.0	0	0:06:51.199910
321	5	3184885.0	5	0.017446803447074003	0.901	0.826	1	0:06:58.786912
322	2	0	6	0.0	0.0	0.0	0	0:00:00.020869
323	3	0	6	0.0	0.0	0.0	0	0:00:00.020576
324	4	0	3	0.0	0.0	0.0	0	0:00:00.020606
325	1	1822048.0	-1	0.0	0.0	0.0	0	0:06:48.812784
326	7	0	2	0.0	0.0	0.0	0	0:00:00.020688
327	5	0	3	0.0	0.0	0.0	0	0:00:00.020548
328	4	0	9	0.0	0.0	0.0	0	0:00:00.020527
329	6	0	3	0.0	0.0	0.0	0	0:00:00.020528
330	1	0	8	0.0	0.0	0.0	0	0:00:00.020491
331	9	3980072.0	9	0.04636844349429182	2.57	2.57	1	0:06:37.650713
332	3	0	6	0.0	0.0	0.0	0	0:00:00.020758
333	6	2509570.0	6	0.007884439613620828	0.401	0.323	1	0:06:57.349769
334	6	3565385.0	6	0.023996120563193824	1.32	1.23	1	0:06:57.098131
335	9	1729545.0	-1	0.0	0.0	0.0	0	0:06:48.935262
336	3	1837876.0	-1	0.0	0.0	0.0	0	0:06:47.461612
337	8	3467215.0	8	0.022011479012854482	1.2	1.11	1	0:06:33.716233
338	0	3622693.0	0	0.02525907427704613	1.4	1.31	1	0:06:33.923706
339	7	2233245.0	7	0.003247595264191645	0.174	0.145	1	0:06:55.974319
340	2	0	4	0.0	0.0	0.0	0	0:00:00.020905
341	6	2389763.0	6	0.006224557589700652	0.308	0.245	1	0:06:34.745256
342	2	0	0	0.0	0.0	0.0	0	0:00:00.020866
343	5	0	7	0.0	0.0	0.0	0	0:00:00.020541
344	8	3647712.0	8	0.02598076211353316	1.44	1.35	1	0:06:37.585778
345	5	0	3	0.0	0.0	0.0	0	0:00:00.020715
346	4	0	7	0.0	0.0	0.0	0	0:00:00.020533
347	6	2650253.0	6	0.00938194187433142	0.482	0.417	1	0:06:44.643941
348	8	3933171.0	8	0.038790721211177985	2.15	2.12	1	0:06:48.875046
349	9	2153989.0	9	0.0021109369217245694	0.131	0.0947	1	0:06:56.602259
350	9	2645926.0	9	0.009652574813014058	0.48	0.415	1	0:06:47.911338
351	1	2729050.0	1	0.010500558020886319	0.508	0.472	1	0:06:40.794761
352	0	0	8	0.0	0.0	0.0	0	0:00:00.020886
353	2	3973283.0	2	0.04456422390307425	2.47	2.47	1	0:06:49.643968
354	2	0	6	0.0	0.0	0.0	0	0:00:00.020789
355	7	0	3	0.0	0.0	0.0	0	0:00:00.020540
356	3	0	2	0.0	0.0	0.0	0	0:00:00.020567
357	2	0	7	0.0	0.0	0.0	0	0:00:00.020543
358	8	0	1	0.0	0.0	0.0	0	0:00:00.020533
359	0	1929834.0	-1	0.0	0.0	0.0	0	0:06:52.300621
360	9	1704052.0	-1	0.0	0.0	0.0	0	0:06:52.304715
361	5	3600586.0	5	0.024717808399680855	1.33	1.28	1	0:06:58.576258
362	8	3993851.0	8	0.053224477940918634	2.95	2.95	1	0:06:51.604099
363	1	0	8	0.0	0.0	0.0	0	0:00:00.020727
364	9	3187499.0	9	0.01686945317788438	0.897	0.828	1	0:06:49.779257
365	4	0	0	0.0	0.0	0.0	0	0:00:00.020838
366	1	0	7	0.0	0.0	0.0	0	0:00:00.020520
367	3	0	1	0.0	0.0	0.0	0	0:00:00.020549
368	8	0	0	0.0	0.0	0.0	0	0:00:00.020508
369	1	2619051.0	1	0.0089489291724392	0.467	0.396	1	0:06:31.917540
370	4	0	6	0.0	0.0	0.0	0	0:00:00.020867
371	7	3853694.0	7	0.03265637460103821	1.81	1.79	1	0:06:33.559584
372	9	2761107.0	9	0.010987697310515066	0.568	0.495	1	0:06:53.552819
373	4	0	2	0.0	0.0	0.0	0	0:00:00.020896
374	2	3555968.0	2	0.02435696448143734	1.27	1.22	1	0:06:42.343096
375	7	1455424.0	-1	0.0	0.0	0.0	0	0:06:43.668740
376	0	0	8	0.0	0.0	0.0	0	0:00:00.020744
377	7	0	4	0.0	0.0	0.0	0	0:00:00.020531
378	0	0	6	0.0	0.0	0.0	0	0:00:00.020528
379	6	3796955.0	6	0.03067173305069887	1.7	1.63	1	0:06:49.758007
380	6	2139860.0	6	0.001544411970082249	0.119	0.0858	1	0:06:56.392205
381	9	3630107.0	9	0.025439496236167886	1.41	1.32	1	0:06:35.829648
382	0	3846019.0	0	0.03229553068279469	1.79	1.76	1	0:06:49.541548
383	9	0	0	0.0	0.0	0.0	0	0:00:00.020804
384	2	3030026.0	2	0.015678668247680775	0.794	0.696	1	0:06:57.049234
385	8	0	0	0.0	0.0	0.0	0	0:00:00.020951
386	7	2032382.0	7	0.00032656374601038214	0.0234	0.0184	1	0:06:49.820430
387	2	0	4	0.0	0.0	0.0	0	0:00:00.020834
388	2	2520005.0	2	0.007992692789093881	0.395	0.33	1	0:06:40.160980
389	5	2882549.0	5	0.012936254469030052	0.645	0.583	1	0:06:55.155054
390	1	3695234.0	1	0.02706329386826371	1.5	1.43	1	0:06:50.717803
