idx	label	count	predict	radiusR	radius_L1	radius_L2	radius_cohen	correct	time
10600	212	0	177	0.0	0.0	0.0	0.0	0	0:00:00.085776
10700	214	0	197	0.0	0.0	0.0	0.0	0	0:00:00.085567
10800	216	1245786.0	216	1.35	1.34	1.35	1.35	1	0:17:22.293079
10900	218	1250000.0	218	2.19	1.85	2.19	2.2	1	0:17:22.553072
11000	220	1243246.0	220	1.27	1.26	1.27	1.27	1	0:17:21.992686
11100	222	0	296	0.0	0.0	0.0	0.0	0	0:00:00.093023
11200	224	0	233	0.0	0.0	0.0	0.0	0	0:00:00.091879
11300	226	1245258.0	226	1.33	1.32	1.33	1.33	1	0:17:22.126411
11400	228	1237361.0	228	1.16	1.15	1.16	1.16	1	0:17:22.482301
11500	230	0	231	0.0	0.0	0.0	0.0	0	0:00:00.093171
11600	232	1206483.0	232	0.968	1.2	0.923	0.904	1	0:17:37.564934
11700	234	638431.0	234	0.0116	0.0116	0.0161	0.0117	1	0:17:38.189124
11800	236	0	234	0.0	0.0	0.0	0.0	0	0:00:00.092531
11900	238	1111370.0	238	0.747	0.927	0.637	0.609	1	0:17:36.177284
12000	240	0	238	0.0	0.0	0.0	0.0	0	0:00:00.093194
12100	242	946611.0	242	0.476	0.644	0.392	0.347	1	0:22:49.732960
12200	244	1250000.0	244	2.19	1.85	2.19	2.2	1	0:22:27.172328
12300	246	0	251	0.0	0.0	0.0	0.0	0	0:00:00.101914
12400	248	674176.0	248	0.0722	0.227	0.0602	0.0477	1	0:22:42.085391
12500	250	0	269	0.0	0.0	0.0	0.0	0	0:00:00.101940
12600	252	773512.0	252	0.261	0.387	0.209	0.149	1	0:22:37.982815
12700	254	0	245	0.0	0.0	0.0	0.0	0	0:00:00.101540
12800	256	1249018.0	256	1.57	1.55	1.57	1.57	1	0:22:24.085813
12900	258	1065154.0	258	0.662	0.795	0.57	0.521	1	0:22:36.169165
13000	260	1180904.0	260	0.897	1.13	0.812	0.795	1	0:22:35.344929
13100	262	1249997.0	262	2.12	1.85	2.12	2.13	1	0:22:23.429773
13200	264	609613.0	-1	0.0	0.0	0.0	0.0	0	0:22:14.289553
13300	266	1244402.0	266	1.3	1.3	1.3	1.3	1	0:22:25.520286
13400	268	1249987.0	268	2.03	1.83	2.03	2.04	1	0:22:26.658242
13500	270	1249833.0	270	1.79	1.73	1.79	1.79	1	0:22:26.232522
13600	272	0	277	0.0	0.0	0.0	0.0	0	0:00:00.101884
13700	274	1249991.0	274	2.06	1.84	2.06	2.07	1	0:22:27.110267
13800	276	1249993.0	276	2.08	1.84	2.08	2.08	1	0:22:26.450341
13900	278	0	277	0.0	0.0	0.0	0.0	0	0:00:00.101201
14000	280	1249187.0	280	1.59	1.57	1.59	1.59	1	0:22:27.713622
14100	282	0	281	0.0	0.0	0.0	0.0	0	0:00:00.101586
14200	284	1250000.0	284	2.19	1.85	2.19	2.2	1	0:22:26.419354
14300	286	1249942.0	286	1.9	1.79	1.9	1.91	1	0:22:27.332396
14400	288	1249062.0	288	1.57	1.56	1.57	1.57	1	0:22:28.061575
14500	290	1250000.0	290	2.19	1.85	2.19	2.2	1	0:22:27.231090
14600	292	0	290	0.0	0.0	0.0	0.0	0	0:00:00.101424
14700	294	1249978.0	294	1.99	1.82	1.99	2.0	1	0:22:27.183018
14800	296	762002.0	296	0.233	0.384	0.177	0.137	1	0:22:39.652063
14900	298	0	649	0.0	0.0	0.0	0.0	0	0:00:00.100561
15000	300	1250000.0	300	2.19	1.85	2.19	2.2	1	0:22:26.641711
15100	302	0	310	0.0	0.0	0.0	0.0	0	0:00:00.101475
15200	304	0	989	0.0	0.0	0.0	0.0	0	0:00:00.101724
15300	306	1166741.0	306	0.864	1.01	0.785	0.748	1	0:22:41.494912
15400	308	870029.0	308	0.379	0.544	0.299	0.255	1	0:22:37.435726
15500	310	1249998.0	310	2.14	1.85	2.14	2.14	1	0:22:26.773511
15600	312	0	51	0.0	0.0	0.0	0.0	0	0:00:00.101614
15700	314	725485.0	314	0.178	0.328	0.13	0.0997	1	0:22:38.881285
15800	316	1249995.0	316	2.1	1.84	2.1	2.1	1	0:22:26.811600
15900	318	1218298.0	318	1.02	1.38	0.979	0.973	1	0:22:45.255852
16000	320	1250000.0	320	2.19	1.85	2.19	2.2	1	0:22:26.729577
16100	322	1245362.0	322	1.33	1.33	1.33	1.33	1	0:22:26.719396
16200	324	1250000.0	324	2.19	1.85	2.19	2.2	1	0:22:27.686273
16300	326	1246392.0	326	1.37	1.37	1.37	1.37	1	0:22:26.536524
16400	328	1250000.0	328	2.19	1.85	2.19	2.2	1	0:22:27.144443
16500	330	585607.0	-1	0.0	0.0	0.0	0.0	0	0:22:16.372797
16600	332	0	333	0.0	0.0	0.0	0.0	0	0:00:00.101951
16700	334	1245159.0	334	1.32	1.32	1.32	1.32	1	0:22:27.379730
16800	336	885702.0	336	0.386	0.568	0.314	0.273	1	0:17:41.305782
16900	338	0	617	0.0	0.0	0.0	0.0	0	0:00:00.093235
17000	340	1250000.0	340	2.19	1.85	2.19	2.2	1	0:17:21.895613
17100	342	0	373	0.0	0.0	0.0	0.0	0	0:00:00.093110
17200	344	1128613.0	344	0.763	0.946	0.679	0.647	1	0:17:37.591647
17300	346	560123.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.605205
17400	348	1249978.0	348	1.99	1.82	1.99	2.0	1	0:17:22.650646
17500	350	1250000.0	350	2.19	1.85	2.19	2.2	1	0:17:22.506907
17600	352	1242439.0	352	1.25	1.25	1.25	1.25	1	0:17:22.425439
17700	354	1243496.0	354	1.27	1.27	1.27	1.27	1	0:17:21.874307
17800	356	0	358	0.0	0.0	0.0	0.0	0	0:00:00.092978
17900	358	0	359	0.0	0.0	0.0	0.0	0	0:00:00.090923
18000	360	1249755.0	360	1.75	1.7	1.75	1.75	1	0:17:22.336211
18100	362	1250000.0	362	2.19	1.85	2.19	2.2	1	0:17:22.729775
18200	364	1249769.0	364	1.75	1.7	1.75	1.75	1	0:17:22.045259
18300	366	930981.0	366	0.465	0.611	0.382	0.327	1	0:17:35.308077
18400	368	1244710.0	368	1.31	1.31	1.31	1.31	1	0:17:22.248361
18500	370	1249941.0	370	1.9	1.79	1.9	1.91	1	0:17:21.991384
18600	372	1187724.0	372	0.906	1.1	0.847	0.82	1	0:17:36.882911
18700	374	0	367	0.0	0.0	0.0	0.0	0	0:00:00.093273
18800	376	1241396.0	376	1.23	1.22	1.23	1.23	1	0:17:22.199466
18900	378	674225.0	378	0.0673	0.214	0.0704	0.0477	1	0:17:37.289937
19000	380	1222264.0	380	1.03	1.0	1.0	1.0	1	0:17:28.353064
19100	382	1250000.0	382	2.19	1.85	2.19	2.2	1	0:17:22.787545
19200	384	0	284	0.0	0.0	0.0	0.0	0	0:00:00.092083
19300	386	948105.0	386	0.481	0.645	0.395	0.349	1	0:17:35.443340
19400	388	1249616.0	388	1.69	1.66	1.69	1.69	1	0:17:21.609791
19500	390	1249667.0	390	1.71	1.67	1.71	1.71	1	0:17:22.032050
19600	392	0	397	0.0	0.0	0.0	0.0	0	0:00:00.093153
19700	394	0	395	0.0	0.0	0.0	0.0	0	0:00:00.088176
19800	396	1250000.0	396	2.19	1.85	2.19	2.2	1	0:17:22.693383
19900	398	1249702.0	398	1.72	1.68	1.72	1.72	1	0:17:22.565169
20000	400	804503.0	400	0.293	0.444	0.23	0.182	1	0:17:34.543180
20100	402	0	990	0.0	0.0	0.0	0.0	0	0:00:00.093157
20200	404	1250000.0	404	2.19	1.85	2.19	2.2	1	0:17:21.986153
20300	406	1065592.0	406	0.655	0.816	0.563	0.521	1	0:17:35.637400
20400	408	0	847	0.0	0.0	0.0	0.0	0	0:00:00.093289
20500	410	0	849	0.0	0.0	0.0	0.0	0	0:00:00.089936
20600	412	1238257.0	412	1.17	1.17	1.17	1.17	1	0:17:21.767962
20700	414	1228452.0	414	1.07	1.05	1.05	1.05	1	0:17:21.990047
20800	416	1248927.0	416	1.55	1.54	1.55	1.55	1	0:17:22.045360
20900	418	0	563	0.0	0.0	0.0	0.0	0	0:00:00.093103
21000	420	1060040.0	420	0.647	0.772	0.572	0.512	1	0:17:35.211563
21100	422	0	543	0.0	0.0	0.0	0.0	0	0:00:00.093136
21200	424	1000560.0	424	0.552	0.686	0.485	0.42	1	0:17:33.451761
21300	426	1250000.0	426	2.19	1.85	2.19	2.2	1	0:17:21.864350
21400	428	1249850.0	428	1.8	1.74	1.8	1.8	1	0:17:22.057538
21500	430	1067301.0	430	0.642	0.79	0.581	0.524	1	0:17:34.566817
21600	432	1250000.0	432	2.19	1.85	2.19	2.2	1	0:17:21.823072
21700	434	0	452	0.0	0.0	0.0	0.0	0	0:00:00.093131
21800	436	1249997.0	436	2.12	1.85	2.12	2.13	1	0:17:21.867204
21900	438	0	647	0.0	0.0	0.0	0.0	0	0:00:00.093045
22000	440	234521.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.841861
22100	442	1249644.0	442	1.7	1.66	1.7	1.7	1	0:17:22.373507
22200	444	0	490	0.0	0.0	0.0	0.0	0	0:00:00.093071
22300	446	1235275.0	446	1.13	1.13	1.13	1.13	1	0:17:21.881928
22400	448	676039.0	448	0.0503	0.228	0.0652	0.0495	1	0:17:36.078053
22500	450	573080.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.192695
22600	452	1231249.0	452	1.09	1.08	1.08	1.08	1	0:17:22.772354
22700	454	1247419.0	454	1.42	1.42	1.42	1.42	1	0:17:22.578460
22800	456	0	522	0.0	0.0	0.0	0.0	0	0:00:00.092083
22900	458	948666.0	458	0.482	0.632	0.402	0.35	1	0:17:35.131798
23000	460	0	978	0.0	0.0	0.0	0.0	0	0:00:00.093226
23100	462	716614.0	462	0.172	0.304	0.129	0.0906	1	0:17:34.407154
23200	464	0	674	0.0	0.0	0.0	0.0	0	0:00:00.093132
23300	466	1249997.0	466	2.12	1.85	2.12	2.13	1	0:17:21.641352
23400	468	1249992.0	468	2.07	1.84	2.07	2.07	1	0:17:22.446564
23500	470	0	832	0.0	0.0	0.0	0.0	0	0:00:00.093091
23600	472	1249937.0	472	1.9	1.79	1.9	1.9	1	0:17:21.940834
23700	474	0	735	0.0	0.0	0.0	0.0	0	0:00:00.093043
23800	476	1222101.0	476	1.03	0.999	1.0	1.0	1	0:17:30.451242
23900	478	0	526	0.0	0.0	0.0	0.0	0	0:00:00.093257
24000	480	0	509	0.0	0.0	0.0	0.0	0	0:00:00.091963
24100	482	0	788	0.0	0.0	0.0	0.0	0	0:00:00.088057
24200	484	0	871	0.0	0.0	0.0	0.0	0	0:00:00.085707
24300	486	0	889	0.0	0.0	0.0	0.0	0	0:00:00.085484
24400	488	0	649	0.0	0.0	0.0	0.0	0	0:00:00.085174
24500	490	920932.0	490	0.449	0.581	0.385	0.315	1	0:17:35.043515
24600	492	1200704.0	492	0.943	1.16	0.898	0.875	1	0:17:37.653426
24700	494	0	543	0.0	0.0	0.0	0.0	0	0:00:00.093242
24800	496	0	411	0.0	0.0	0.0	0.0	0	0:00:00.089575
24900	498	1250000.0	498	2.19	1.85	2.19	2.2	1	0:17:21.731350
25000	500	1249996.0	500	2.11	1.84	2.11	2.11	1	0:17:23.054018
25100	502	1248376.0	502	1.49	1.48	1.49	1.49	1	0:17:21.923954
25200	504	0	470	0.0	0.0	0.0	0.0	0	0:00:02.476518
25300	506	1240331.0	506	1.2	1.2	1.2	1.2	1	0:17:27.061045
25400	508	1249994.0	508	2.08	1.84	2.08	2.09	1	0:17:21.829024
25500	510	1249998.0	510	2.14	1.85	2.14	2.14	1	0:17:21.521013
25600	512	0	589	0.0	0.0	0.0	0.0	0	0:00:00.093147
25700	514	1250000.0	514	2.19	1.85	2.19	2.2	1	0:17:21.794505
25800	516	0	750	0.0	0.0	0.0	0.0	0	0:00:00.093183
25900	518	1250000.0	518	2.19	1.85	2.19	2.2	1	0:17:21.737401
26000	520	1248215.0	520	1.48	1.47	1.48	1.48	1	0:17:21.849005
26100	522	1248692.0	522	1.52	1.51	1.52	1.53	1	0:17:21.812092
26200	524	0	728	0.0	0.0	0.0	0.0	0	0:00:00.093159
26300	526	1007001.0	526	0.56	0.702	0.488	0.429	1	0:17:33.384234
26400	528	0	478	0.0	0.0	0.0	0.0	0	0:00:00.091990
26500	530	0	531	0.0	0.0	0.0	0.0	0	0:00:00.088036
26600	532	0	846	0.0	0.0	0.0	0.0	0	0:00:00.085393
26700	534	0	410	0.0	0.0	0.0	0.0	0	0:00:00.085319
26800	536	0	403	0.0	0.0	0.0	0.0	0	0:00:00.085430
26900	538	1250000.0	538	2.19	1.85	2.19	2.2	1	0:17:21.253023
27000	540	1249933.0	540	1.89	1.78	1.89	1.89	1	0:17:21.646306
27100	542	0	477	0.0	0.0	0.0	0.0	0	0:00:00.093119
27200	544	0	926	0.0	0.0	0.0	0.0	0	0:00:00.092839
27300	546	1249971.0	546	1.97	1.82	1.97	1.97	1	0:17:21.613737
27400	548	1249970.0	548	1.97	1.81	1.97	1.97	1	0:17:21.848728
27500	550	745798.0	550	0.209	0.365	0.154	0.121	1	0:17:34.168120
27600	552	1250000.0	552	2.19	1.85	2.19	2.2	1	0:17:22.232975
27700	554	1242994.0	554	1.26	1.26	1.26	1.26	1	0:17:21.764815
27800	556	0	703	0.0	0.0	0.0	0.0	0	0:00:00.093123
27900	558	0	251	0.0	0.0	0.0	0.0	0	0:00:00.089990
28000	560	564298.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.240124
28100	562	1250000.0	562	2.19	1.85	2.19	2.2	1	0:17:22.023078
28200	564	0	669	0.0	0.0	0.0	0.0	0	0:00:00.093151
28300	566	1172948.0	566	0.883	1.07	0.791	0.768	1	0:17:35.472860
28400	568	0	399	0.0	0.0	0.0	0.0	0	0:00:00.093260
28500	570	0	613	0.0	0.0	0.0	0.0	0	0:00:00.091837
28600	572	0	840	0.0	0.0	0.0	0.0	0	0:00:00.088114
28700	574	1250000.0	574	2.19	1.85	2.19	2.2	1	0:17:21.355260
28800	576	0	972	0.0	0.0	0.0	0.0	0	0:00:00.093103
28900	578	1240432.0	578	1.21	1.2	1.21	1.21	1	0:17:21.224005
29000	580	0	738	0.0	0.0	0.0	0.0	0	0:00:00.092867
29100	582	0	778	0.0	0.0	0.0	0.0	0	0:00:00.088064
29200	584	0	732	0.0	0.0	0.0	0.0	0	0:00:00.085856
29300	586	1218800.0	586	1.01	1.39	0.982	0.977	1	0:17:33.130183
29400	588	1249520.0	588	1.66	1.63	1.66	1.66	1	0:17:21.588674
29500	590	1249653.0	590	1.7	1.67	1.7	1.7	1	0:17:21.735115
29600	592	1203336.0	592	0.967	1.19	0.907	0.888	1	0:17:37.731732
29700	594	517257.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.181181
29800	596	0	825	0.0	0.0	0.0	0.0	0	0:00:00.087652
29900	598	711343.0	598	0.159	0.301	0.112	0.0853	1	0:17:35.884005
30000	600	0	517	0.0	0.0	0.0	0.0	0	0:00:00.093146
30100	602	1250000.0	602	2.19	1.85	2.19	2.2	1	0:17:20.931134
30200	604	0	906	0.0	0.0	0.0	0.0	0	0:00:00.093125
30300	606	1250000.0	606	2.19	1.85	2.19	2.2	1	0:17:21.713937
30400	608	0	523	0.0	0.0	0.0	0.0	0	0:00:00.093093
30500	610	923332.0	610	0.446	0.604	0.371	0.318	1	0:17:34.295079
30600	612	1250000.0	612	2.19	1.85	2.19	2.2	1	0:17:21.545805
30700	614	1222535.0	614	1.03	1.51	1.01	1.0	1	0:17:12.896880
30800	616	0	822	0.0	0.0	0.0	0.0	0	0:00:00.085754
30900	618	0	828	0.0	0.0	0.0	0.0	0	0:00:00.085418
31000	620	439778.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.331692
31100	622	1250000.0	622	2.19	1.85	2.19	2.2	1	0:17:21.743106
31200	624	0	453	0.0	0.0	0.0	0.0	0	0:00:00.093102
31300	626	0	692	0.0	0.0	0.0	0.0	0	0:00:00.090092
31400	628	0	624	0.0	0.0	0.0	0.0	0	0:00:00.087953
31500	630	0	703	0.0	0.0	0.0	0.0	0	0:00:00.085582
31600	632	1247342.0	632	1.42	1.41	1.42	1.42	1	0:17:21.249393
31700	634	0	489	0.0	0.0	0.0	0.0	0	0:00:00.093168
31800	636	1112653.0	636	0.742	0.896	0.65	0.611	1	0:17:35.699827
31900	638	856859.0	638	0.377	0.518	0.29	0.24	1	0:17:33.260782
32000	640	1250000.0	640	2.19	1.85	2.19	2.2	1	0:17:21.646532
32100	642	1250000.0	642	2.19	1.85	2.19	2.2	1	0:17:21.745460
32200	644	1249728.0	644	1.73	1.69	1.73	1.73	1	0:17:21.828294
32300	646	1250000.0	646	2.19	1.85	2.19	2.2	1	0:17:21.511029
32400	648	0	553	0.0	0.0	0.0	0.0	0	0:00:00.093086
32500	650	0	546	0.0	0.0	0.0	0.0	0	0:00:00.089677
32600	652	956206.0	652	0.495	0.643	0.414	0.359	1	0:17:34.501613
32700	654	0	656	0.0	0.0	0.0	0.0	0	0:00:00.093256
32800	656	926803.0	656	0.459	0.615	0.37	0.322	1	0:17:33.946007
32900	658	1250000.0	658	2.19	1.85	2.19	2.2	1	0:17:21.742426
33000	660	1248998.0	660	1.56	1.55	1.56	1.56	1	0:17:21.874340
33100	662	0	742	0.0	0.0	0.0	0.0	0	0:00:00.093073
33200	664	0	851	0.0	0.0	0.0	0.0	0	0:00:00.088027
33300	666	0	659	0.0	0.0	0.0	0.0	0	0:00:00.085710
33400	668	0	124	0.0	0.0	0.0	0.0	0	0:00:00.085360
33500	670	1233930.0	670	1.12	1.11	1.11	1.11	1	0:17:21.945033
33600	672	0	979	0.0	0.0	0.0	0.0	0	0:00:05.987866
33700	674	0	428	0.0	0.0	0.0	0.0	0	0:00:00.096179
33800	676	0	560	0.0	0.0	0.0	0.0	0	0:00:00.086367
33900	678	1249979.0	678	2.0	1.82	2.0	2.0	1	0:17:23.716372
34000	680	0	78	0.0	0.0	0.0	0.0	0	0:00:00.094213
34100	682	1241409.0	682	1.23	1.22	1.23	1.23	1	0:17:19.296744
34200	684	1249911.0	684	1.86	1.77	1.86	1.86	1	0:17:19.950905
34300	686	607642.0	-1	0.0	0.0	0.0	0.0	0	0:17:09.897614
34400	688	1250000.0	688	2.19	1.85	2.19	2.2	1	0:17:20.918300
34500	690	1241702.0	690	1.23	1.23	1.23	1.23	1	0:17:20.543852
34600	692	0	781	0.0	0.0	0.0	0.0	0	0:00:00.094153
34700	694	1250000.0	694	2.19	1.85	2.19	2.2	1	0:17:20.700066
34800	696	0	297	0.0	0.0	0.0	0.0	0	0:00:00.094199
34900	698	0	663	0.0	0.0	0.0	0.0	0	0:00:00.093407
35000	700	0	831	0.0	0.0	0.0	0.0	0	0:00:00.088839
35100	702	0	602	0.0	0.0	0.0	0.0	0	0:00:00.086608
35200	704	860293.0	704	0.373	0.518	0.298	0.244	1	0:17:31.734173
35300	706	737081.0	706	0.198	0.348	0.147	0.112	1	0:17:32.395208
35400	708	0	682	0.0	0.0	0.0	0.0	0	0:00:00.094176
35500	710	618411.0	-1	0.0	0.0	0.0	0.0	0	0:17:09.614002
35600	712	0	891	0.0	0.0	0.0	0.0	0	0:00:00.087800
35700	714	1249995.0	714	2.1	1.84	2.1	2.1	1	0:17:20.972991
35800	716	1246304.0	716	1.37	1.36	1.37	1.37	1	0:17:19.927984
35900	718	0	449	0.0	0.0	0.0	0.0	0	0:00:00.094268
36000	720	0	951	0.0	0.0	0.0	0.0	0	0:00:00.089552
36100	722	1249999.0	722	2.16	1.85	2.16	2.17	1	0:17:20.404589
36200	724	0	780	0.0	0.0	0.0	0.0	0	0:00:00.094161
