idx	label	count	predict	radiusR	radius_L1	radius_L2	radius_cohen	correct	time
123	2	200000.0	2	0.0	0.436	0.475	0.478	1	0:00:28.720550
124	8	199020.0	8	0.0	0.305	0.306	0.306	1	0:00:28.692555
125	0	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021168
126	8	146816.0	8	0.0	0.147	0.0827	0.0739	1	0:00:24.516651
127	3	181642.0	3	0.0	0.245	0.162	0.158	1	0:00:25.432579
128	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.021261
129	2	199442.0	2	0.0	0.326	0.327	0.328	1	0:00:28.698910
130	4	198367.0	4	0.0	0.284	0.285	0.285	1	0:00:28.680067
131	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.725899
132	8	199984.0	8	0.0	0.415	0.43	0.431	1	0:00:28.711328
133	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.729469
134	1	199668.0	1	0.0	0.344	0.346	0.346	1	0:00:28.741478
135	2	199962.0	2	0.0	0.401	0.41	0.411	1	0:00:28.744320
136	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.737546
137	7	200000.0	7	0.0	0.436	0.475	0.478	1	0:00:28.751753
138	2	196938.0	2	0.0	0.256	0.257	0.257	1	0:00:28.722789
139	9	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021182
140	6	185938.0	6	0.0	0.251	0.18	0.175	1	0:00:25.737875
141	5	200000.0	5	0.0	0.436	0.475	0.478	1	0:00:28.900497
142	6	199986.0	6	0.0	0.417	0.433	0.434	1	0:00:28.816636
143	3	122866.0	3	0.0	0.0925	0.043	0.0338	1	0:00:24.085731
144	8	199994.0	8	0.0	0.426	0.448	0.449	1	0:00:29.020304
145	7	198032.0	7	0.0	0.276	0.277	0.277	1	0:00:28.781673
146	6	199911.0	6	0.0	0.382	0.387	0.388	1	0:00:28.765572
147	2	166604.0	2	0.0	0.199	0.12	0.115	1	0:00:24.856046
148	5	200000.0	5	0.0	0.436	0.475	0.478	1	0:00:28.792399
149	2	199998.0	2	0.0	0.432	0.461	0.463	1	0:00:28.789854
150	8	199608.0	8	0.0	0.338	0.34	0.34	1	0:00:28.712236
151	9	199896.0	9	0.0	0.378	0.383	0.383	1	0:00:28.756300
152	6	198337.0	6	0.0	0.283	0.284	0.284	1	0:00:28.729827
153	0	199944.0	0	0.0	0.393	0.4	0.401	1	0:00:28.789674
154	0	177544.0	0	0.0	0.222	0.15	0.144	1	0:00:25.163139
155	5	184177.0	5	0.0	0.245	0.173	0.168	1	0:00:25.577582
156	2	199990.0	2	0.0	0.421	0.439	0.441	1	0:00:28.889720
157	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.769869
158	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.021417
159	4	199997.0	4	0.0	0.43	0.457	0.459	1	0:00:28.754928
160	2	183565.0	2	0.0	0.231	0.173	0.165	1	0:00:24.618400
161	1	199991.0	1	0.0	0.422	0.441	0.442	1	0:00:28.902809
162	6	195607.0	6	0.0	0.239	0.239	0.239	1	0:00:28.755706
163	6	199986.0	6	0.0	0.417	0.433	0.434	1	0:00:28.740740
164	8	0	0	0.0	0.0	0.0	0.0	0	0:00:00.021490
165	4	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020593
166	8	199995.0	8	0.0	0.427	0.45	0.452	1	0:00:28.762921
167	4	107754.0	4	0.0	0.0508	0.0136	0.0106	1	0:00:24.253606
168	5	136814.0	5	0.0	0.126	0.0653	0.0564	1	0:00:24.235532
169	0	135898.0	0	0.0	0.128	0.0617	0.0549	1	0:00:24.361850
170	9	199999.0	9	0.0	0.434	0.467	0.469	1	0:00:28.983841
171	9	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020933
172	9	197398.0	9	0.0	0.264	0.264	0.264	1	0:00:28.820505
173	8	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021065
174	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.821439
175	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.834469
176	3	197071.0	3	0.0	0.258	0.259	0.259	1	0:00:28.872260
177	7	199340.0	7	0.0	0.32	0.321	0.321	1	0:00:28.823349
178	5	130103.0	5	0.0	0.113	0.0529	0.0453	1	0:00:24.267366
179	0	200000.0	0	0.0	0.436	0.475	0.478	1	0:00:29.100070
180	0	199998.0	0	0.0	0.432	0.461	0.463	1	0:00:28.871511
181	5	200000.0	5	0.0	0.436	0.475	0.478	1	0:00:28.784013
182	2	199945.0	2	0.0	0.394	0.401	0.402	1	0:00:28.777362
183	2	142174.0	2	0.0	0.133	0.077	0.0656	1	0:00:24.149144
184	3	0	0	0.0	0.0	0.0	0.0	0	0:00:00.021228
185	8	200000.0	8	0.0	0.436	0.475	0.478	1	0:00:28.874274
186	6	124019.0	6	0.0	0.105	0.0401	0.0356	1	0:00:24.231889
187	3	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020997
188	4	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020605
189	0	189684.0	0	0.0	0.275	0.197	0.194	1	0:00:25.612554
190	5	196077.0	5	0.0	0.245	0.245	0.245	1	0:00:28.988343
191	8	199924.0	8	0.0	0.386	0.392	0.393	1	0:00:28.772524
192	0	200000.0	0	0.0	0.436	0.475	0.478	1	0:00:28.753197
193	1	198730.0	1	0.0	0.295	0.295	0.295	1	0:00:28.741598
194	7	200000.0	7	0.0	0.436	0.475	0.478	1	0:00:28.764409
195	2	150808.0	2	0.0	0.157	0.0893	0.0813	1	0:00:24.155760
196	8	200000.0	8	0.0	0.436	0.475	0.478	1	0:00:28.771122
197	8	200000.0	8	0.0	0.436	0.475	0.478	1	0:00:28.764753
198	7	200000.0	7	0.0	0.436	0.475	0.478	1	0:00:28.755870
199	8	185896.0	8	0.0	0.257	0.179	0.175	1	0:00:25.725107
200	5	103703.0	5	0.0	0.0319	0.00546	0.00453	1	0:00:24.664677
201	1	199909.0	1	0.0	0.382	0.387	0.387	1	0:00:29.026069
202	8	200000.0	8	0.0	0.436	0.475	0.478	1	0:00:28.748332
203	7	188154.0	7	0.0	0.294	0.187	0.186	1	0:00:26.153325
204	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.725579
205	3	199092.0	3	0.0	0.308	0.309	0.309	1	0:00:28.694204
206	0	192376.0	0	0.0	0.305	0.213	0.211	1	0:00:25.682901
207	5	199983.0	5	0.0	0.414	0.429	0.43	1	0:00:28.742335
208	7	200000.0	7	0.0	0.436	0.475	0.478	1	0:00:28.727347
209	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.754013
210	7	0	5	0.0	0.0	0.0	0.0	0	0:00:00.021244
211	4	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020577
212	5	94548.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.308797
213	9	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020695
214	8	139672.0	8	0.0	0.131	0.071	0.0613	1	0:00:24.777135
215	0	182504.0	0	0.0	0.254	0.164	0.161	1	0:00:25.752728
216	7	200000.0	7	0.0	0.436	0.475	0.478	1	0:00:28.754760
217	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.692741
218	8	0	3	0.0	0.0	0.0	0.0	0	0:00:00.021275
219	2	199171.0	2	0.0	0.311	0.312	0.312	1	0:00:28.649683
220	7	199772.0	7	0.0	0.356	0.358	0.359	1	0:00:28.667851
221	6	198178.0	6	0.0	0.279	0.28	0.28	1	0:00:28.625144
222	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.714794
223	4	189200.0	4	0.0	0.268	0.195	0.191	1	0:00:25.172627
224	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.021151
225	9	160334.0	9	0.0	0.193	0.105	0.101	1	0:00:24.675545
226	6	52492.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.252105
227	4	199972.0	4	0.0	0.407	0.418	0.419	1	0:00:28.809603
228	7	0	5	0.0	0.0	0.0	0.0	0	0:00:00.021254
229	6	199491.0	6	0.0	0.329	0.331	0.331	1	0:00:28.702339
230	5	200000.0	5	0.0	0.436	0.475	0.478	1	0:00:28.708517
231	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.710113
232	5	153444.0	5	0.0	0.173	0.0913	0.0864	1	0:00:24.867452
233	8	172955.0	8	0.0	0.198	0.141	0.131	1	0:00:24.702734
234	8	200000.0	8	0.0	0.436	0.475	0.478	1	0:00:28.744371
235	0	200000.0	0	0.0	0.436	0.475	0.478	1	0:00:28.755347
236	4	199892.0	4	0.0	0.377	0.382	0.382	1	0:00:28.752719
237	0	193204.0	0	0.0	0.271	0.224	0.217	1	0:00:25.298652
238	5	100048.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.415447
239	5	198532.0	5	0.0	0.289	0.289	0.289	1	0:00:29.562888
240	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.753950
241	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.733758
242	8	163380.0	8	0.0	0.179	0.117	0.107	1	0:00:24.289914
243	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.721017
244	0	200000.0	0	0.0	0.436	0.475	0.478	1	0:00:28.732264
245	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.021131
246	1	198508.0	1	0.0	0.288	0.288	0.289	1	0:00:28.668223
247	9	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021376
248	2	199997.0	2	0.0	0.43	0.457	0.459	1	0:00:28.717299
249	2	170824.0	2	0.0	0.207	0.131	0.125	1	0:00:24.834806
250	5	196474.0	5	0.0	0.25	0.25	0.25	1	0:00:28.781852
251	3	199975.0	3	0.0	0.409	0.42	0.421	1	0:00:28.750423
252	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.743744
253	9	193020.0	9	0.0	0.3	0.218	0.216	1	0:00:25.728980
254	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.021140
255	0	86262.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.300915
256	3	122617.0	3	0.0	0.102	0.0375	0.0334	1	0:00:24.366400
257	0	200000.0	0	0.0	0.436	0.475	0.478	1	0:00:28.808126
258	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021228
259	9	187013.0	9	0.0	0.269	0.183	0.18	1	0:00:25.919959
260	8	200000.0	8	0.0	0.436	0.475	0.478	1	0:00:28.734820
261	1	199978.0	1	0.0	0.411	0.423	0.424	1	0:00:28.707335
262	5	115871.0	5	0.0	0.0774	0.0287	0.023	1	0:00:24.355880
263	7	187501.0	7	0.0	0.255	0.188	0.182	1	0:00:25.031240
264	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021152
265	8	200000.0	8	0.0	0.436	0.475	0.478	1	0:00:28.762573
266	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.021129
267	4	199999.0	4	0.0	0.434	0.467	0.469	1	0:00:28.748840
268	7	200000.0	7	0.0	0.436	0.475	0.478	1	0:00:28.776892
269	0	190999.0	0	0.0	0.28	0.205	0.202	1	0:00:25.562196
270	2	197035.0	2	0.0	0.258	0.258	0.258	1	0:00:28.797815
271	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.021236
272	6	200000.0	6	0.0	0.436	0.475	0.478	1	0:00:28.755964
273	3	191354.0	3	0.0	0.287	0.207	0.204	1	0:00:25.573799
274	8	199979.0	8	0.0	0.411	0.424	0.425	1	0:00:28.735050
275	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.021259
276	0	200000.0	0	0.0	0.436	0.475	0.478	1	0:00:28.732446
277	3	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021173
278	4	196178.0	4	0.0	0.246	0.246	0.246	1	0:00:28.730758
279	3	134341.0	3	0.0	0.133	0.0567	0.0523	1	0:00:24.280853
280	9	199872.0	9	0.0	0.373	0.377	0.377	1	0:00:28.798019
281	0	127006.0	0	0.0	0.116	0.0441	0.0404	1	0:00:24.250316
282	6	199991.0	6	0.0	0.422	0.441	0.442	1	0:00:28.861041
283	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.788874
284	0	0	9	0.0	0.0	0.0	0.0	0	0:00:00.021327
285	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.790794
286	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.823922
287	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.021196
288	7	200000.0	7	0.0	0.436	0.475	0.478	1	0:00:28.852340
289	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.784657
290	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.760257
291	2	199999.0	2	0.0	0.434	0.467	0.469	1	0:00:28.766515
292	6	199195.0	6	0.0	0.312	0.313	0.314	1	0:00:28.734195
293	9	140244.0	9	0.0	0.147	0.0665	0.0623	1	0:00:24.809807
294	3	200000.0	3	0.0	0.436	0.475	0.478	1	0:00:28.985263
295	4	195028.0	4	0.0	0.366	0.233	0.233	1	0:00:20.214341
296	6	200000.0	6	0.0	0.436	0.475	0.478	1	0:00:29.131714
297	0	200000.0	0	0.0	0.436	0.475	0.478	1	0:00:28.754559
298	0	199852.0	0	0.0	0.369	0.372	0.373	1	0:00:28.750684
299	6	200000.0	6	0.0	0.436	0.475	0.478	1	0:00:28.753702
300	6	200000.0	6	0.0	0.436	0.475	0.478	1	0:00:28.746933
301	6	199991.0	6	0.0	0.422	0.441	0.442	1	0:00:28.773701
302	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.021426
303	2	199788.0	2	0.0	0.358	0.361	0.361	1	0:00:28.777511
304	6	200000.0	6	0.0	0.436	0.475	0.478	1	0:00:28.837752
305	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.860054
306	8	124615.0	8	0.0	0.108	0.0409	0.0366	1	0:00:24.172193
307	2	198775.0	2	0.0	0.296	0.297	0.297	1	0:00:28.837629
308	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.778102
309	6	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021165
310	8	187634.0	8	0.0	0.272	0.186	0.183	1	0:00:25.952415
311	6	200000.0	6	0.0	0.436	0.475	0.478	1	0:00:28.778365
312	8	0	0	0.0	0.0	0.0	0.0	0	0:00:00.021184
313	0	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020614
314	4	193389.0	4	0.0	0.297	0.221	0.219	1	0:00:25.714117
315	0	200000.0	0	0.0	0.436	0.475	0.478	1	0:00:28.796942
316	7	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021160
317	7	199998.0	7	0.0	0.432	0.461	0.463	1	0:00:28.771790
318	5	198269.0	5	0.0	0.282	0.282	0.282	1	0:00:28.777176
319	5	199999.0	5	0.0	0.434	0.467	0.469	1	0:00:28.824895
320	3	195019.0	3	0.0	0.233	0.233	0.233	1	0:00:19.019955
321	5	196329.0	5	0.0	0.248	0.248	0.248	1	0:00:29.446210
322	2	199806.0	2	0.0	0.361	0.364	0.364	1	0:00:28.752365
323	3	180422.0	3	0.0	0.221	0.162	0.154	1	0:00:25.074578
324	4	199990.0	4	0.0	0.421	0.439	0.441	1	0:00:28.727285
325	1	166556.0	1	0.0	0.191	0.122	0.115	1	0:00:24.638253
326	7	193810.0	7	0.0	0.328	0.223	0.222	1	0:00:20.386894
327	5	199929.0	5	0.0	0.388	0.394	0.394	1	0:00:28.767327
328	4	200000.0	4	0.0	0.436	0.475	0.478	1	0:00:28.715177
329	6	195590.0	6	0.0	0.239	0.239	0.239	1	0:00:28.668311
330	1	200000.0	1	0.0	0.436	0.475	0.478	1	0:00:28.694181
331	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.703810
332	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.021454
333	6	200000.0	6	0.0	0.436	0.475	0.478	1	0:00:28.706677
334	6	200000.0	6	0.0	0.436	0.475	0.478	1	0:00:28.690173
335	9	199998.0	9	0.0	0.432	0.461	0.463	1	0:00:28.730274
336	3	200000.0	3	0.0	0.436	0.475	0.478	1	0:00:28.731583
337	8	199968.0	8	0.0	0.404	0.414	0.415	1	0:00:28.714850
338	0	199931.0	0	0.0	0.388	0.395	0.395	1	0:00:28.726940
339	7	163594.0	7	0.0	0.194	0.113	0.108	1	0:00:24.736900
340	2	197678.0	2	0.0	0.269	0.269	0.269	1	0:00:28.750557
341	6	200000.0	6	0.0	0.436	0.475	0.478	1	0:00:28.774642
342	2	189635.0	2	0.0	0.274	0.197	0.194	1	0:00:25.325540
343	5	193364.0	5	0.0	0.313	0.22	0.218	1	0:00:25.664954
344	8	199916.0	8	0.0	0.384	0.389	0.39	1	0:00:28.893714
345	5	200000.0	5	0.0	0.436	0.475	0.478	1	0:00:28.784070
346	4	199995.0	4	0.0	0.427	0.45	0.452	1	0:00:28.744653
347	6	199579.0	6	0.0	0.336	0.337	0.338	1	0:00:28.691104
348	8	200000.0	8	0.0	0.436	0.475	0.478	1	0:00:28.736665
349	9	154092.0	9	0.0	0.168	0.0944	0.0877	1	0:00:24.289746
350	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.754252
351	1	198477.0	1	0.0	0.287	0.288	0.288	1	0:00:28.730695
352	0	194060.0	0	0.0	0.322	0.225	0.224	1	0:00:25.203326
353	2	200000.0	2	0.0	0.436	0.475	0.478	1	0:00:28.837306
354	2	0	3	0.0	0.0	0.0	0.0	0	0:00:00.021350
355	7	126424.0	7	0.0	0.113	0.0436	0.0394	1	0:00:24.319194
356	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.021138
357	2	188182.0	2	0.0	0.255	0.192	0.186	1	0:00:25.358630
358	8	199959.0	8	0.0	0.4	0.408	0.409	1	0:00:28.884067
359	0	200000.0	0	0.0	0.436	0.475	0.478	1	0:00:28.775621
360	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.732187
361	5	198120.0	5	0.0	0.278	0.279	0.279	1	0:00:28.706204
362	8	200000.0	8	0.0	0.436	0.475	0.478	1	0:00:28.704337
363	1	196751.0	1	0.0	0.254	0.254	0.254	1	0:00:28.714235
364	9	200000.0	9	0.0	0.436	0.475	0.478	1	0:00:28.717204
365	4	198636.0	4	0.0	0.292	0.292	0.292	1	0:00:28.708541
366	1	173876.0	1	0.0	0.209	0.14	0.133	1	0:00:24.832244
367	3	185974.0	3	0.0	0.261	0.179	0.175	1	0:00:25.743704
368	8	0	0	0.0	0.0	0.0	0.0	0	0:00:00.021215
369	1	199917.0	1	0.0	0.384	0.389	0.39	1	0:00:28.750700
